DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.33.19, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.267005ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_478, GetCachedData, Parent=DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_476, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.080783ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_479, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2507D7A1444B3856A7A26D8E8EC5F0DD__1_0_13123_0, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=466 bytes, Retrieved=true, Duration=0.157259ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_480, CachedDataProbablyExists, Parent=DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_479, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048667ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_481, GetCachedData, Parent=DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_479, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.080120ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_482, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_35AFC51B44FC51619113BB891B68B559__1_0_13123_0, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=2576 bytes, Retrieved=true, Duration=0.177786ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_483, CachedDataProbablyExists, Parent=DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_482, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.061579ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_484, GetCachedData, Parent=DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_482, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.087071ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_485, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E5BEA7814F73FE398AB595ADF2E45554__1_0_13123_0, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.159241ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_486, CachedDataProbablyExists, Parent=DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_485, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046019ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_487, GetCachedData, Parent=DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_485, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.084423ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Maps/Bar.umap, AllOfLoadPackage_Duration=205.457553ms, AllOfLoadPackage_HitCount=7, ResolveRedirectors_Duration=0.001322ms, ResolveRedirectors_HitCount=7, CacheForCookedPlatformData_Duration=3.451075ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.054959ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.822380ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=110.781733ms, SaveCookedPackage_HitCount=2, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_488, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__53D9503621D53E4F7C8A29751DB20288A8DA1CAB, StartTime=2015.11.29-18.33.34, HierarchicalDDC, Duration=0.091705ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_489, CachedDataProbablyExists, Parent=DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_488, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075154ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdF71536C541532A21A82120B6A0E70AC4_163, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__53D9503621D53E4F7C8A29751DB20288A8DA1CAB, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.214867ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_490, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__DF1F759487BB80CFAE3F13B05B7265B398B57DB3, StartTime=2015.11.29-18.33.34, HierarchicalDDC, Duration=0.069194ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdF71536C541532A21A82120B6A0E70AC4_164, CachedDataProbablyExists, Parent=DDCTransactionIdF71536C541532A21A82120B6A0E70AC4_163, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062902ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_491, CachedDataProbablyExists, Parent=DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_490, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050653ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdF71536C541532A21A82120B6A0E70AC4_165, GetCachedData, Parent=DDCTransactionIdF71536C541532A21A82120B6A0E70AC4_163, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.113890ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_164, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__DF1F759487BB80CFAE3F13B05B7265B398B57DB3, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=4437 bytes, Retrieved=true, Duration=0.175137ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_165, CachedDataProbablyExists, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_164, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049662ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_166, GetCachedData, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_164, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.094354ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_172, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__0D86E6EA85439ED9C21E2C2BDFE97C6970BE1A7A, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=1.749706ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_173, CachedDataProbablyExists, Parent=DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_172, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.061247ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_167, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__0855BB090AE1D9F9CD225BE784E702354E7BFF7D, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=524550 bytes, Retrieved=true, Duration=0.736300ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_168, CachedDataProbablyExists, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_167, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048999ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_174, GetCachedData, Parent=DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_172, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.945535ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_169, GetCachedData, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_167, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.308227ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_170, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__90A2B2A8794B247F6862B0B404E5FC6C0C198D7D, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.347625ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_171, CachedDataProbablyExists, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_170, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078462ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_172, GetCachedData, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_170, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.158254ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_173, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__46BC831546E49017ED87453428A2C5502B8A3439, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.203278ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_174, CachedDataProbablyExists, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_173, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047341ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_175, GetCachedData, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_173, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.110246ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_176, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__E193983A8019021DF0055647164D4C4E55FA7A85, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.160571ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_177, CachedDataProbablyExists, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_176, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_175, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__7148FCEAAD8B93B62D0A5E55C3FB91F874C32AF0, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.509515ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_176, CachedDataProbablyExists, Parent=DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_175, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056941ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_178, GetCachedData, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_176, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.083759ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_177, GetCachedData, Parent=DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_175, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.248302ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_179, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__BA4F7EE57EE284DE15007C85D9369DC859E1BD99, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.255916ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_180, CachedDataProbablyExists, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_179, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053301ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_181, GetCachedData, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_179, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.134416ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_182, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__3CBB62CD54EAB30A8DBE00A152CDEA68F8248D65, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.193343ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_183, CachedDataProbablyExists, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_182, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056282ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_184, GetCachedData, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_182, StartTime=2015.11.29-18.33.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.100315ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_277, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Maps/Bar.umap, FlushAsyncLoading=0.018541ms, FlushStreamingFunc=0.008937ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.167519ms, TagPackageExports=15.300408ms, BeginCacheForCookedPlatformData=0.174142ms, SerializeImports=4.060246ms, GatherLocalizableTextData=0.009604ms, MarkNames=0.035755ms, SerializeSummary=0.011258ms, SerializeNames=0.120837ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.168517ms, SortExportsNonSeekfree=0.792582ms, SortExportsSeekfreeConstructor=0.015561ms, SortExportsSeekfreeInner=37.488075ms, SortExportsSeekfree=0.011589ms, BuildDependencyMap=0.057604ms, SerializeImportMap=0.030458ms, SerializeExportMap=0.017878ms, SerializeDependencyMap=0.006624ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018869ms, SerializeExports=4.836608ms, SerializeBulkData=1.872864ms, AsyncWrite=8.424081ms, UnaccountedTime=0.465155ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_492, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__6C60276B70B9624A2973ABC8BB661D66EB844E8D, StartTime=2015.11.29-18.33.34, HierarchicalDDC, Duration=0.013243ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_185, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__6C60276B70B9624A2973ABC8BB661D66EB844E8D, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.346627ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_278, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/EmptyActor.uasset, FlushAsyncLoading=0.014570ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.753514ms, TagPackageExports=0.090383ms, BeginCacheForCookedPlatformData=0.040390ms, SerializeImports=0.059593ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.004638ms, SerializeSummary=0.066545ms, SerializeNames=0.023507ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011254ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=0.263534ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.008937ms, SerializeImportMap=0.004638ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.086740ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020862ms, SerializeExports=3.054120ms, SerializeBulkData=0.028141ms, AsyncWrite=0.157591ms, UnaccountedTime=0.204600ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_178, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__E5BDE673A03B9A061D3CB540CC12BEAC0CAC6739, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.468135ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdF71536C541532A21A82120B6A0E70AC4_166, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__7BC1922C2E345D1ABB0D1BC46468CD9FFCA2B7A5, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.550237ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
../../../Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, AllOfLoadPackage_Duration=0.648897ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=5.671896ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050325ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.083432ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.548248ms, SaveCookedPackage_HitCount=1, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_493, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.11.29-18.33.34, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdF71536C541532A21A82120B6A0E70AC4_167, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.11.29-18.33.34, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.129446ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_279, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, FlushAsyncLoading=0.019204ms, FlushStreamingFunc=0.004634ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.108261ms, TagPackageExports=0.048999ms, BeginCacheForCookedPlatformData=0.036746ms, SerializeImports=0.056613ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.027809ms, SerializeNames=0.024170ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.174142ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.052970ms, SerializeBulkData=0.008941ms, AsyncWrite=0.077140ms, UnaccountedTime=0.162221ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
../../../Engine/Content/MobileResources/HUD/MobileHUDButton2_on.uasset, AllOfLoadPackage_Duration=0.657838ms, AllOfLoadPackage_HitCount=5, ResolveRedirectors_Duration=0.000995ms, ResolveRedirectors_HitCount=5, CacheForCookedPlatformData_Duration=1.429565ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052311ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.083756ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.627538ms, SaveCookedPackage_HitCount=1, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
