DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.20-16.17.08, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.520773ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Mesh/UE4_Mannequin_Skeleton.uasset, AllOfLoadPackage_Duration=0.059262ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004303ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.066213ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014234ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.582843ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_297, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Mesh/UE4_Mannequin_Skeleton.uasset, FlushAsyncLoading=0.024498ms, FlushStreamingFunc=0.005629ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.123817ms, TagPackageExports=0.030790ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.049330ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.004306ms, SerializeSummary=0.010591ms, SerializeNames=0.067208ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009604ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.094686ms, SortExportsSeekfree=0.002977ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.048336ms, SerializeBulkData=0.007946ms, AsyncWrite=0.052970ms, UnaccountedTime=0.069525ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, AllOfLoadPackage_Duration=62.813297ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.050984ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008609ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052307ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.021517ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.677197ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_298, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, FlushAsyncLoading=0.016224ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.103626ms, TagPackageExports=0.219170ms, BeginCacheForCookedPlatformData=0.006288ms, SerializeImports=0.336371ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.009600ms, SerializeSummary=0.009935ms, SerializeNames=0.065550ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.019867ms, SortExportsNonSeekfree=0.904150ms, SortExportsSeekfreeConstructor=0.011589ms, SortExportsSeekfreeInner=0.578377ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.016220ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.008278ms, SerializeDependencyMap=0.003640ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.270486ms, SerializeBulkData=0.008605ms, AsyncWrite=0.065550ms, UnaccountedTime=0.097338ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_D.uasset, AllOfLoadPackage_Duration=0.507202ms, AllOfLoadPackage_HitCount=14, ResolveRedirectors_Duration=0.001989ms, ResolveRedirectors_HitCount=14, CacheForCookedPlatformData_Duration=1.687467ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051316ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.084750ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.146160ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_425, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__1048758D1A9E930E3BE15FAD74367A7AD7306A1B, StartTime=2015.11.20-16.17.45, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_218, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__1048758D1A9E930E3BE15FAD74367A7AD7306A1B, StartTime=2015.11.20-16.17.45, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.147328ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_186, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__F79118E6F30CD645ED13CCACDE18506EDDF2AAA7, StartTime=2015.11.20-16.17.45, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.782982ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_187, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__D9BCE034B54501B31E1268E47E4A9A15D33D5424, StartTime=2015.11.20-16.17.45, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.245325ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_188, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__8D74DBB4A0FC52B1E60DDF306B3B6D5AD8928B38, StartTime=2015.11.20-16.17.45, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.104617ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_299, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_D.uasset, FlushAsyncLoading=0.012580ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.170831ms, TagPackageExports=0.053965ms, BeginCacheForCookedPlatformData=0.056282ms, SerializeImports=0.057273ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008941ms, SerializeNames=0.012580ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.148319ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.074822ms, SerializeBulkData=0.033107ms, AsyncWrite=0.099983ms, UnaccountedTime=1.501072ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, AllOfLoadPackage_Duration=51.021557ms, AllOfLoadPackage_HitCount=17, ResolveRedirectors_Duration=0.002317ms, ResolveRedirectors_HitCount=17, CacheForCookedPlatformData_Duration=3.207412ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.066545ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.090379ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.452737ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_426, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.20-16.17.45, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_219, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.20-16.17.45, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.124812ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_300, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.016224ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.092037ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.037078ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008609ms, SerializeNames=0.015561ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.149313ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.050321ms, SerializeBulkData=0.007614ms, AsyncWrite=0.047673ms, UnaccountedTime=0.131767ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0004.uasset, AllOfLoadPackage_Duration=82.569897ms, AllOfLoadPackage_HitCount=2270, ResolveRedirectors_Duration=0.174489ms, ResolveRedirectors_HitCount=2270, CacheForCookedPlatformData_Duration=297.114026ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.085086ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.088397ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.811944ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_427, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_221E61F1467C97EB2E376D90403B2__E98D1EDEDF229878D62B0D6D388DF4572295D0AD, StartTime=2015.11.20-16.17.45, HierarchicalDDC, Duration=0.078462ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_428, CachedDataProbablyExists, Parent=DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_427, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057939ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId5050998D4C8658B183155B8B31A04A7E_193, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_221E61F1467C97EB2E376D90403B2__E98D1EDEDF229878D62B0D6D388DF4572295D0AD, StartTime=2015.11.20-16.17.45, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=71.809799ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId5050998D4C8658B183155B8B31A04A7E_194, CachedDataProbablyExists, Parent=DDCTransactionId5050998D4C8658B183155B8B31A04A7E_193, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId5050998D4C8658B183155B8B31A04A7E_195, GetCachedData, Parent=DDCTransactionId5050998D4C8658B183155B8B31A04A7E_193, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=71.718094ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_220, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_221E61F1467C97EB2E376D90403B2__4FC52339D344D525C6326C2B26B455B7C2665662, StartTime=2015.11.20-16.17.45, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=224.492111ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_221, CachedDataProbablyExists, Parent=DDCTransactionId57F9172D42B94B3CAD0342849E998548_220, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089392ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_222, GetCachedData, Parent=DDCTransactionId57F9172D42B94B3CAD0342849E998548_220, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=223.676025ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_189, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_221E61F1467C97EB2E376D90403B2__FF665EBED4497058770A36D88CBED1718DADDA41, StartTime=2015.11.20-16.17.45, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=95.792198ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_190, CachedDataProbablyExists, Parent=DDCTransactionId04427F7B4812F5257FBB4A809403A03F_189, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053633ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_191, GetCachedData, Parent=DDCTransactionId04427F7B4812F5257FBB4A809403A03F_189, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=95.524689ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_192, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_221E61F1467C97EB2E376D90403B2__1C382F74E563985ED6611D47C4D757D88C81F47E, StartTime=2015.11.20-16.17.45, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=99.304520ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_193, CachedDataProbablyExists, Parent=DDCTransactionId04427F7B4812F5257FBB4A809403A03F_192, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.105280ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_194, GetCachedData, Parent=DDCTransactionId04427F7B4812F5257FBB4A809403A03F_192, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=99.119781ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_195, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_221E61F1467C97EB2E376D90403B2__54D5DEAEE091451DCBC9FAB1973965F576BF0F2B, StartTime=2015.11.20-16.17.45, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=10.975972ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_196, CachedDataProbablyExists, Parent=DDCTransactionId04427F7B4812F5257FBB4A809403A03F_195, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.117529ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_197, GetCachedData, Parent=DDCTransactionId04427F7B4812F5257FBB4A809403A03F_195, StartTime=2015.11.20-16.17.45, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=10.811761ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_301, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0004.uasset, FlushAsyncLoading=0.021853ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.116203ms, TagPackageExports=0.054624ms, BeginCacheForCookedPlatformData=0.038072ms, SerializeImports=0.054959ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.008941ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.240687ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.007946ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.051979ms, SerializeBulkData=0.474092ms, AsyncWrite=0.689950ms, UnaccountedTime=0.230756ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite.uasset, AllOfLoadPackage_Duration=0.563152ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002649ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.072837ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009604ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.584338ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_302, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite.uasset, FlushAsyncLoading=0.017215ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.066876ms, TagPackageExports=0.005297ms, BeginCacheForCookedPlatformData=0.002317ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/TestEnemy.uasset, AllOfLoadPackage_Duration=79.989221ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.275120ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.054296ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.428077ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=53.180143ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_303, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/TestEnemy.uasset, FlushAsyncLoading=0.019535ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.306573ms, TagPackageExports=17.007742ms, BeginCacheForCookedPlatformData=0.026155ms, SerializeImports=0.493623ms, GatherLocalizableTextData=0.004306ms, MarkNames=0.039395ms, SerializeSummary=0.012252ms, SerializeNames=0.162553ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.501242ms, SortExportsNonSeekfree=0.722725ms, SortExportsSeekfreeConstructor=0.011258ms, SortExportsSeekfreeInner=9.375911ms, SortExportsSeekfree=0.012249ms, BuildDependencyMap=0.054624ms, SerializeImportMap=0.017550ms, SerializeExportMap=0.014897ms, SerializeDependencyMap=0.005625ms, SerializeStringAssetReferenceMap=0.002321ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022180ms, SerializeExports=0.228770ms, SerializeBulkData=0.010923ms, AsyncWrite=0.080448ms, UnaccountedTime=0.131436ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/IAMBULLETHELLO.uasset, AllOfLoadPackage_Duration=0.067208ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.130113ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052642ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.194672ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=20.666067ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_304, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/IAMBULLETHELLO.uasset, FlushAsyncLoading=0.016887ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.186060ms, TagPackageExports=7.293478ms, BeginCacheForCookedPlatformData=0.018209ms, SerializeImports=0.276111ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.024498ms, SerializeSummary=0.010595ms, SerializeNames=0.104949ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.242013ms, SortExportsNonSeekfree=0.330079ms, SortExportsSeekfreeConstructor=0.013571ms, SortExportsSeekfreeInner=3.942717ms, SortExportsSeekfree=0.007614ms, BuildDependencyMap=0.025824ms, SerializeImportMap=0.009604ms, SerializeExportMap=0.008937ms, SerializeDependencyMap=0.004634ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019535ms, SerializeExports=0.103623ms, SerializeBulkData=0.009932ms, AsyncWrite=0.071842ms, UnaccountedTime=0.101637ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, AllOfLoadPackage_Duration=291.217335ms, AllOfLoadPackage_HitCount=7, ResolveRedirectors_Duration=0.001322ms, ResolveRedirectors_HitCount=7, CacheForCookedPlatformData_Duration=1.676209ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.077803ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.091705ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.456711ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
