DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.07-10.38.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.623073ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_85, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___22817D37760A7F9C8F40F845F65CB9EC772EBB0F, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=0.679359ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_86, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___4F34334FA6A9D9F791DB345AD97BBCBD69A1192B, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.231087ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___F709916AAEE2E75162D4B5C090FCD68C14DACFED, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.083096ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_249, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4Man_Logo_N.uasset, FlushAsyncLoading=0.019535ms, FlushStreamingFunc=0.004962ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.114881ms, TagPackageExports=0.045028ms, BeginCacheForCookedPlatformData=0.033770ms, SerializeImports=0.052970ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004634ms, SerializeSummary=0.008941ms, SerializeNames=0.020526ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.148650ms, SortExportsSeekfree=0.002321ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.049330ms, SerializeBulkData=0.056941ms, AsyncWrite=0.101309ms, UnaccountedTime=1.188211ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, AllOfLoadPackage_Duration=74.037571ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.054628ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009935ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.042047ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.020858ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.072160ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_250, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, FlushAsyncLoading=0.016551ms, FlushStreamingFunc=0.004306ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.109583ms, TagPackageExports=0.209235ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.333719ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.008937ms, SerializeSummary=0.009604ms, SerializeNames=0.064887ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.019863ms, SortExportsNonSeekfree=0.857472ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.558514ms, SortExportsSeekfree=0.004306ms, BuildDependencyMap=0.016220ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.008941ms, SerializeDependencyMap=0.003640ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.275120ms, SerializeBulkData=0.009600ms, AsyncWrite=0.073165ms, UnaccountedTime=0.090715ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_D.uasset, AllOfLoadPackage_Duration=0.832640ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.000995ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=2.738614ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043370ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.078134ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=87.357190ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_320, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__1048758D1A9E930E3BE15FAD74367A7AD7306A1B, StartTime=2015.11.07-10.40.40, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId01F7CA4A489356DB1301C5805D35A636_254, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__1048758D1A9E930E3BE15FAD74367A7AD7306A1B, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.145011ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_88, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__F79118E6F30CD645ED13CCACDE18506EDDF2AAA7, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.797879ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_89, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__D9BCE034B54501B31E1268E47E4A9A15D33D5424, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.262536ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_90, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__8D74DBB4A0FC52B1E60DDF306B3B6D5AD8928B38, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.112895ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_251, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_D.uasset, FlushAsyncLoading=0.016555ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.204600ms, TagPackageExports=0.112232ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.059593ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.009600ms, SerializeNames=0.014566ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.235062ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021849ms, SerializeExports=0.051647ms, SerializeBulkData=0.036418ms, AsyncWrite=0.096671ms, UnaccountedTime=0.150636ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, AllOfLoadPackage_Duration=32.844480ms, AllOfLoadPackage_HitCount=241, ResolveRedirectors_Duration=0.023838ms, ResolveRedirectors_HitCount=241, CacheForCookedPlatformData_Duration=45.349672ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.204936ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.158254ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.128276ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_321, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.07-10.40.40, HierarchicalDDC, Duration=0.013571ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId01F7CA4A489356DB1301C5805D35A636_255, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=44.919941ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_252, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.018205ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.111900ms, TagPackageExports=0.055287ms, BeginCacheForCookedPlatformData=0.035428ms, SerializeImports=0.072170ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004303ms, SerializeSummary=0.010263ms, SerializeNames=0.017215ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.155270ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.048336ms, SerializeBulkData=0.007946ms, AsyncWrite=0.057939ms, UnaccountedTime=1.196817ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
../../../Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, AllOfLoadPackage_Duration=3.820550ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002649ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.047013ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011913ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.260879ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_253, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, FlushAsyncLoading=0.022512ms, FlushStreamingFunc=0.006288ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.128124ms, TagPackageExports=0.012249ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.032112ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.010263ms, SerializeNames=0.070188ms, SerializeGatherableTextData=0.003643ms, BuildExportMap=0.021849ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.023834ms, SortExportsSeekfreeInner=0.160903ms, SortExportsSeekfree=0.005625ms, BuildDependencyMap=0.008941ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.018209ms, SerializeBulkData=0.007946ms, AsyncWrite=0.062574ms, UnaccountedTime=0.080783ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
../../../Engine/Content/MobileResources/HUD/AnalogHat.uasset, AllOfLoadPackage_Duration=39.305013ms, AllOfLoadPackage_HitCount=1074, ResolveRedirectors_Duration=0.068542ms, ResolveRedirectors_HitCount=1074, CacheForCookedPlatformData_Duration=100.494716ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053965ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.075813ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.751695ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_322, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.11.07-10.40.40, HierarchicalDDC, Duration=0.015561ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId01F7CA4A489356DB1301C5805D35A636_256, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=1882 bytes, Retrieved=true, Duration=100.200394ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_254, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/AnalogHat.uasset, FlushAsyncLoading=0.015561ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.104617ms, TagPackageExports=0.046019ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.051975ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.009269ms, SerializeNames=0.014897ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.147656ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.046682ms, SerializeBulkData=0.007946ms, AsyncWrite=0.051647ms, UnaccountedTime=0.129115ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
../../../Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, AllOfLoadPackage_Duration=53.331409ms, AllOfLoadPackage_HitCount=384, ResolveRedirectors_Duration=0.025157ms, ResolveRedirectors_HitCount=384, CacheForCookedPlatformData_Duration=37.837356ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.044696ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.074491ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.509681ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_323, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.11.07-10.40.40, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_91, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=37.622822ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_255, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, FlushAsyncLoading=0.015892ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.105280ms, TagPackageExports=0.046019ms, BeginCacheForCookedPlatformData=0.034429ms, SerializeImports=0.055622ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.003312ms, SerializeSummary=0.009269ms, SerializeNames=0.015561ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.150308ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.048336ms, SerializeBulkData=0.010263ms, AsyncWrite=0.055287ms, UnaccountedTime=0.134084ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
../../../Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, AllOfLoadPackage_Duration=52.494828ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001986ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045359ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014234ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.174626ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_256, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, FlushAsyncLoading=0.014897ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.080451ms, TagPackageExports=0.010595ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.025161ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003975ms, SerializeSummary=0.008605ms, SerializeNames=0.026818ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.020195ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.132095ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.014897ms, SerializeBulkData=0.007946ms, AsyncWrite=0.051979ms, UnaccountedTime=0.079785ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
../../../Engine/Content/MobileResources/T_MobileControls_texture.uasset, AllOfLoadPackage_Duration=30.340306ms, AllOfLoadPackage_HitCount=306, ResolveRedirectors_Duration=0.023179ms, ResolveRedirectors_HitCount=306, CacheForCookedPlatformData_Duration=30.718353ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043701ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.075150ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.735140ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_324, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__7741C2B795775BFA3104662CBC48EFE5FD9B7782, StartTime=2015.11.07-10.40.40, HierarchicalDDC, Duration=0.013243ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_92, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__7741C2B795775BFA3104662CBC48EFE5FD9B7782, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=29.979073ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId01F7CA4A489356DB1301C5805D35A636_257, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__CE9E8C2753F09B87FABEC48764BCDF5C0418506D, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.294983ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_97, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__B6179C1D92F62425940B03B442B5BB2F36D1378A, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.130441ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_98, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__B5858B18ACEB8D7AEB6A29EACA75015ECEE0FAB6, StartTime=2015.11.07-10.40.40, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.049330ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_257, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/T_MobileControls_texture.uasset, FlushAsyncLoading=0.013907ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.120178ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.034098ms, SerializeImports=0.054296ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.009932ms, SerializeNames=0.020195ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.154611ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.089720ms, SerializeBulkData=0.008937ms, AsyncWrite=0.102632ms, UnaccountedTime=0.159908ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
