DDCTransactionId4C9B27424ACE898D5B2AD2AF516C93A0_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.01-14.21.06, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.667438ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_55, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_54, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050653ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_56, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_54, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.109252ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_57, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_48127FEF423678B1AB3953B5E3017__8E595EC41C4EED171DE63C77D45F708DE7B06480, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.169508ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_58, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_57, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047676ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_59, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_57, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.088062ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_75, GetCachedData, Parent=DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_73, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=171.804932ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_60, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_3A33C56E4E21E36ED3616DA968F403D2__C38E11AD49F660C51DAD3B231050142C4A1D02CF, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.151630ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_61, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_60, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047009ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_62, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_60, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.079457ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_63, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_3A33C56E4E21E36ED3616DA968F403D2__D4B9379B3017B5B9EB7AD9E1FB04BB1C06707ABC, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=92.719536ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_64, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_63, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057939ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_65, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_63, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=92.545387ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_66, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_3A33C56E4E21E36ED3616DA968F403D2__27591AF091C447933252A5D38A0DE0A8B2F81130, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=63.509537ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_67, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_66, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.085745ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_68, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_66, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=63.370819ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_69, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_3A33C56E4E21E36ED3616DA968F403D2__A52A7ACA602663E597D753AFEE492D0B46DACAFC, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=68.065392ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_70, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_69, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.102300ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_71, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_69, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=67.923035ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_76, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_F39F315F4A1B2163E2518E841B68C88B__C7464E469B3E087CC09546E0C4040B796647FC8A, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=91.438293ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_77, CachedDataProbablyExists, Parent=DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_76, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.086077ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_78, GetCachedData, Parent=DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_76, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=91.296921ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_72, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_282164A7489B4FD853F6C89B62FCA739__CE3A018B55F9504514B0AE80757627EB75BD59C0, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.232741ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_73, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_72, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.094686ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_74, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_72, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.098988ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_282164A7489B4FD853F6C89B62FCA739__B3CA89C48CC982CB9212F6BC6F6B2AA666E00C1A, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=90.115334ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_76, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_75, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.074822ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_77, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_75, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=89.924973ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_79, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_F39F315F4A1B2163E2518E841B68C88B__BBF0CB4495B48494E8CF0B554AD6C1F907022735, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=103.675972ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_80, CachedDataProbablyExists, Parent=DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_79, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.101969ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_81, GetCachedData, Parent=DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_79, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=103.534607ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId91738EE642F94E3DF414AC82CB527C12_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_680CE6EF4C01DB5DD0B11AB8297EDB72__FFBFD73762C1E3D1AEF4257245869AB288BDC4BA, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=173.594696ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId91738EE642F94E3DF414AC82CB527C12_76, CachedDataProbablyExists, Parent=DDCTransactionId91738EE642F94E3DF414AC82CB527C12_75, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.084095ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId91738EE642F94E3DF414AC82CB527C12_77, GetCachedData, Parent=DDCTransactionId91738EE642F94E3DF414AC82CB527C12_75, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=173.389099ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_78, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_282164A7489B4FD853F6C89B62FCA739__FFB57CFA5EC930120D697438DB9A72A9D0ECCAEE, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=40.045261ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_79, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_78, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.130773ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_80, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_78, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=39.861187ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_81, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_282164A7489B4FD853F6C89B62FCA739__F81E95E6615B5E0F348AF4F55EDA1426AE5D6950, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=63.046371ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_82, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_81, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089388ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_83, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_81, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=62.921890ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_82, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_417BE96C495AAD70FE5D5EB4DC1282A9__3ED98A46F2A2B1EC3931F28D5D9711FB939A01DF, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.196990ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_83, CachedDataProbablyExists, Parent=DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_82, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075154ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_84, GetCachedData, Parent=DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_82, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.095017ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_85, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_417BE96C495AAD70FE5D5EB4DC1282A9__7318185D7B9854AA909E3414AD068EB30EF13FD0, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=128.919754ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_86, CachedDataProbablyExists, Parent=DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_85, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062902ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_87, GetCachedData, Parent=DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_85, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=128.739319ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_84, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_011E0FFA425AA2D8D2E348A87A61F3AB__E906F801F263EC35DB88FEAD7A44A8BD3DEE061E, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=0.197649ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_85, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_84, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070188ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_86, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_84, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.097997ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__20D41DE1BCCF9EE6443F96C322CECD35B94A992F, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.181094ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_88, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_87, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.051647ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_89, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_87, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.095349ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_90, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__E34213EA819FA2A798C1E0FC6BF0343D9C12FAAD, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.289354ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_91, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_90, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049330ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_92, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_90, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.132427ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_93, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__9955A34CFCE5EC3BDF2872FB229357F0E554CE04, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.196986ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_94, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_93, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048999ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_95, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_93, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.093691ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_96, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__6B787ACAB0F7DE4CB970C93FFC44545E592513BC, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.188708ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_97, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_96, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.055950ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_98, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_96, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.093695ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_99, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_11F8EAB5495566BDDDFCB5AB464FB668_0__B7ED205613C8C2ECF89DDA42FC365ACB8208A342, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=3250 bytes, Retrieved=true, Duration=0.158582ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_100, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_99, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048336ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_101, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_99, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.082105ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_102, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__7284E281A6B24A9600CAEE2ECDB566ABB53336EC, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=4410 bytes, Retrieved=true, Duration=0.163551ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_103, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_102, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048004ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_104, GetCachedData, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_102, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.081442ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_105, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__AB238E52706DDDED334196569446B41252977088, StartTime=2015.11.01-14.21.39, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=0.732660ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_106, CachedDataProbablyExists, Parent=DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_105, StartTime=2015.11.01-14.21.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
