DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.08-20.38.18, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.914749ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_45, CachedDataProbablyExists, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_44, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.065222ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_46, GetCachedData, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_44, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.200957ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_53, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D0E07BD463518D1545E559A70CC6__427FF720C255FB67CD507DEE0CC4CCA3C2CB96D4, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.672404ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_54, CachedDataProbablyExists, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_53, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062242ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_55, GetCachedData, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_53, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.370800ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_47, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_581ADD6745ED94BDB3F406B5BAE33__5413E1D9A7FB5A250B184DB7B95BA05A2380D64E, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.242013ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_48, CachedDataProbablyExists, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_47, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.059921ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_49, GetCachedData, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_47, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.113558ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_50, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_581ADD6745ED94BDB3F406B5BAE33__C3A90E089DEAA8E0A6587B5DD9AFAF324909AA84, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.173811ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_51, CachedDataProbablyExists, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_50, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048667ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_52, GetCachedData, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_50, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.091374ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_56, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D0E07BD463518D1545E559A70CC6__146F635D18A95BBD635EB8D578E0DD108B042C5C, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.231419ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_57, CachedDataProbablyExists, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_56, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052642ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_53, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64C286D6442E77D18250F7A4D56CC__B8B6410F751F304EBF6210A5DCB1354EBD60EB2B, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.164874ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_58, GetCachedData, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_56, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.110246ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_54, CachedDataProbablyExists, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_53, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048667ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_55, GetCachedData, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_53, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.088394ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_59, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D0E07BD463518D1545E559A70CC6__0C88E0F01F08D0AFFE4230DD6F53CE5DD4FC8177, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.175800ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_56, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64C286D6442E77D18250F7A4D56CC__20504D06049E6874FFB10F365A3BA0EFE21BAC72, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.447277ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_60, CachedDataProbablyExists, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_59, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048999ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_57, CachedDataProbablyExists, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_56, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049993ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_61, GetCachedData, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_59, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.095349ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_58, GetCachedData, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_56, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.198640ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_62, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_48127FEF423678B1AB3953B5E3017__D2CA6AA30EB0C405364619DCCEF74A92C240EA95, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.179771ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_63, CachedDataProbablyExists, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_62, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.059262ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_59, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64C286D6442E77D18250F7A4D56CC__51AD274F439F52B8BB1E5B69A187E99DAB9A8A39, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.229433ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_60, CachedDataProbablyExists, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_59, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049990ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_49, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B5034E44480751FBE65B73B4DDBCA__1A12389528C5188DF3590F601463C57E17E64BE8, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.443306ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_64, GetCachedData, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_62, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.091046ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_50, CachedDataProbablyExists, Parent=DDCTransactionId50ED686A41719344DF830A96EA96EE21_49, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056282ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_61, GetCachedData, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_59, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.108920ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_51, GetCachedData, Parent=DDCTransactionId50ED686A41719344DF830A96EA96EE21_49, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.187386ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_65, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_48127FEF423678B1AB3953B5E3017__6F8632BB4A1720F93D6CA3909F5230C6592EDCEF, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.474755ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_66, CachedDataProbablyExists, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_65, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.094358ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_62, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64C286D6442E77D18250F7A4D56CC__F00E021C95427098E22487F494A75933D7C265D3, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.168517ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_63, CachedDataProbablyExists, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_62, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_67, GetCachedData, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_65, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.182420ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_64, GetCachedData, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_62, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.091378ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_65, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9ABBC8AB406593A616B067A1A7B55__2B428899F27E2D6E3A3C9710F666754AC9FB0A7C, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.156265ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_66, CachedDataProbablyExists, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_65, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_67, GetCachedData, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_65, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.082437ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_52, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B5034E44480751FBE65B73B4DDBCA__6B8BAD9F5AAFA800D6F1F7259E2C0B642AA3507B, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.235725ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_53, CachedDataProbablyExists, Parent=DDCTransactionId50ED686A41719344DF830A96EA96EE21_52, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049330ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_54, GetCachedData, Parent=DDCTransactionId50ED686A41719344DF830A96EA96EE21_52, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.109583ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_68, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_680CE6EF4C01DB5DD0B11AB8297EDB72__59FAD77C570B01C5617465FDB47A679EE7AD4E49, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=4437 bytes, Retrieved=true, Duration=0.171494ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_69, CachedDataProbablyExists, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_68, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046678ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_68, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_48127FEF423678B1AB3953B5E3017__E9F8C4C2723CB0B7F3A8335EADE985B068CEA927, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.224136ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_69, CachedDataProbablyExists, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_68, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047013ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_70, GetCachedData, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_68, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.092369ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_70, GetCachedData, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_68, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.106938ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_55, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B5034E44480751FBE65B73B4DDBCA__C88986E09A981B3C8E13061F56AC7F27FB3C58C4, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.168514ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_56, CachedDataProbablyExists, Parent=DDCTransactionId50ED686A41719344DF830A96EA96EE21_55, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046019ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_71, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_680CE6EF4C01DB5DD0B11AB8297EDB72__7F10B03032E2771C6BBF8670043F3BA8560F1B26, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=524550 bytes, Retrieved=true, Duration=562.604858ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_72, CachedDataProbablyExists, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_71, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048667ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_57, GetCachedData, Parent=DDCTransactionId50ED686A41719344DF830A96EA96EE21_55, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.090715ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_73, GetCachedData, Parent=DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_71, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=562.176453ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_71, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_48127FEF423678B1AB3953B5E3017__8E595EC41C4EED171DE63C77D45F708DE7B06480, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.178449ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_72, CachedDataProbablyExists, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_71, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_73, GetCachedData, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_71, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.095680ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_58, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_F39F315F4A1B2163E2518E841B68C88B__2DB0D2AD9A068EB1C8DDBB48C6FFC89BA206F2E4, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.169180ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_59, CachedDataProbablyExists, Parent=DDCTransactionId50ED686A41719344DF830A96EA96EE21_58, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048336ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_60, GetCachedData, Parent=DDCTransactionId50ED686A41719344DF830A96EA96EE21_58, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.093032ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_74, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_3A33C56E4E21E36ED3616DA968F403D2__C38E11AD49F660C51DAD3B231050142C4A1D02CF, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.154611ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_75, CachedDataProbablyExists, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_74, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_61, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_F39F315F4A1B2163E2518E841B68C88B__FB0E9C11D4255D5EFA0011C01D77F80E94942759, StartTime=2015.11.08-20.39.28, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=181.669830ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_62, CachedDataProbablyExists, Parent=DDCTransactionId50ED686A41719344DF830A96EA96EE21_61, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063565ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_76, GetCachedData, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_74, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.082105ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_63, GetCachedData, Parent=DDCTransactionId50ED686A41719344DF830A96EA96EE21_61, StartTime=2015.11.08-20.39.28, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=181.485428ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
