DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.28-21.50.23, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.470448ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_92, CachedDataProbablyExists, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_91, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045024ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_88, GetCachedData, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_86, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.080451ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_93, GetCachedData, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_91, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.083096ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_89, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__E34213EA819FA2A798C1E0FC6BF0343D9C12FAAD, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.282403ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_90, CachedDataProbablyExists, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_89, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_89, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_402A7C88436A32F9D71A4EAF62651993_0__FF17930B20A78E32E96B2D52A696AC1925AA966A, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.156265ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_90, CachedDataProbablyExists, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_89, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047676ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_91, GetCachedData, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_89, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.128787ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_94, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__AB238E52706DDDED334196569446B41252977088, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=0.927329ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_95, CachedDataProbablyExists, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_94, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047009ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_91, GetCachedData, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_89, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.084095ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_96, GetCachedData, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_94, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.453565ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_92, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_402A7C88436A32F9D71A4EAF62651993_0__38D65E9AB0F761C5D8386C8D97227957DE82E7F5, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.286043ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_93, CachedDataProbablyExists, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_92, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045687ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_94, GetCachedData, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_92, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.131104ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_92, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__9955A34CFCE5EC3BDF2872FB229357F0E554CE04, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.189703ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_93, CachedDataProbablyExists, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_92, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_94, GetCachedData, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_92, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.094686ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_95, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__6B787ACAB0F7DE4CB970C93FFC44545E592513BC, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.164542ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_96, CachedDataProbablyExists, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_95, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045687ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_95, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_402A7C88436A32F9D71A4EAF62651993_0__46EAC6D31327F65E52702D2A0A7747AA3786DE18, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.190035ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_96, CachedDataProbablyExists, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_95, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048336ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_97, GetCachedData, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_95, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.086412ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_97, GetCachedData, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_95, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.097003ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_98, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B40526E74B68400A0CDCA697F8AC6143_0__D4E9C4CA0C1E7F579FF65DA640DB0D9F8CE7DCF4, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.153285ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_99, CachedDataProbablyExists, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_98, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045024ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_98, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_402A7C88436A32F9D71A4EAF62651993_0__0258F98CEB95A65560B0FEC3DA6EB1498B39F903, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.162225ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_100, GetCachedData, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_98, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.080783ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_99, CachedDataProbablyExists, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_98, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047673ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_100, GetCachedData, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_98, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.085745ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_101, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B40526E74B68400A0CDCA697F8AC6143_0__236E79345A94A7D48CDFA03F92797DE02E42ADA0, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.292335ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_102, CachedDataProbablyExists, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_101, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045687ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_103, GetCachedData, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_101, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.135075ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_101, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8EABD656405F745550967F80E1C16146_0__AE6AD06FAB3CD96B931FCD67B590EFC3D2B813BA, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.161894ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_102, CachedDataProbablyExists, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_101, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048008ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_103, GetCachedData, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_101, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.083096ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_104, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8EABD656405F745550967F80E1C16146_0__F8FFB6F711BAE172784D3B85AC191D195D31A2A7, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.288364ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_105, CachedDataProbablyExists, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_104, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047673ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_106, GetCachedData, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_104, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.130441ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_104, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B40526E74B68400A0CDCA697F8AC6143_0__9808ED7DEDB5E14217BB836794586D3C706C902E, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.187054ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_97, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__F0C28898A9EAC15E97C54EDA8D1D1338421176B3, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.302929ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_105, CachedDataProbablyExists, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_104, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_98, CachedDataProbablyExists, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_97, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.051975ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_106, GetCachedData, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_104, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.093695ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_99, GetCachedData, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_97, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.142027ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_107, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B40526E74B68400A0CDCA697F8AC6143_0__11B91518B2E8CE88C0631533434374A987C134FD, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.159577ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_108, CachedDataProbablyExists, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_107, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046019ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_109, GetCachedData, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_107, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.084754ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_107, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8EABD656405F745550967F80E1C16146_0__A3259C523EC3D08A7C79FB8A871F10BDB9514A7F, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.765763ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_108, CachedDataProbablyExists, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_107, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.310872ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_100, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__2691DC4EE88AF37DC0CC3BF26A5A50DBDFA315C4, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.192679ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_110, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0125BE6E4DCE5A820BB819AD20D77__8268A3AFE4A25C927D823F77002E9BB2DCBDB182, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=4474 bytes, Retrieved=true, Duration=0.818737ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_101, CachedDataProbablyExists, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_100, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_111, CachedDataProbablyExists, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_110, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_102, GetCachedData, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_100, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.098657ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_112, GetCachedData, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_110, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.742588ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_103, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__F3E652C572390708853116860626312129DC38ED, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.506870ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_109, GetCachedData, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_107, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.408210ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_104, CachedDataProbablyExists, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_103, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047673ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_105, GetCachedData, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_103, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.178445ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_110, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8EABD656405F745550967F80E1C16146_0__F99F019218FE8810E1E9ACA72910AAE7D43151F3, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.162888ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_111, CachedDataProbablyExists, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_110, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049330ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_106, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9B169FCC4C071FD8337B06BB45C96__6561EC0C230DD0BA5A0B6FAAB885971F15ADFF36, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=0.167854ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_112, GetCachedData, Parent=DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_110, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.083759ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_107, CachedDataProbablyExists, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_106, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053633ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_108, GetCachedData, Parent=DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_106, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.083428ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_113, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0125BE6E4DCE5A820BB819AD20D77__809F685647D006563C13EAE49A792ED32679CFF3, StartTime=2015.10.28-21.50.32, HierarchicalDDC, DataSize=524552 bytes, Retrieved=true, Duration=0.709154ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_114, CachedDataProbablyExists, Parent=DDCTransactionId79170BB74F039421735FECA97D7FEE24_113, StartTime=2015.10.28-21.50.32, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052974ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
