DDCTransactionId7DD710DF4B0C2D280045CEA328218379_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.24-15.51.22, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.651218ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_317, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0003_Sprite.uasset, FlushAsyncLoading=0.017878ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.099320ms, TagPackageExports=0.019532ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.037409ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005629ms, SerializeSummary=0.009269ms, SerializeNames=0.036087ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.020858ms, SortExportsNonSeekfree=0.006292ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.508856ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.021853ms, SerializeBulkData=0.007614ms, AsyncWrite=0.048667ms, UnaccountedTime=0.071846ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0002_Sprite.uasset, AllOfLoadPackage_Duration=0.057276ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001986ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.028141ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.008937ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.751032ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_318, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0002_Sprite.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.088725ms, TagPackageExports=0.020195ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.032116ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.013240ms, SerializeSummary=0.011589ms, SerializeNames=0.033438ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.019532ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.488661ms, SortExportsSeekfree=0.005297ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012249ms, SerializeExports=0.023175ms, SerializeBulkData=0.007283ms, AsyncWrite=0.049990ms, UnaccountedTime=0.074491ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0002.uasset, AllOfLoadPackage_Duration=3.666934ms, AllOfLoadPackage_HitCount=83, ResolveRedirectors_Duration=0.006281ms, ResolveRedirectors_HitCount=83, CacheForCookedPlatformData_Duration=12.788910ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.068862ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.081442ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.860118ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_460, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__5744A4EA10A6FE5409249D341EC1E95322B69B53, StartTime=2015.11.24-15.51.38, HierarchicalDDC, Duration=0.081774ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_461, CachedDataProbablyExists, Parent=DDCTransactionId7DD710DF4B0C2D280045CEA328218379_460, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.065885ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_206, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__5744A4EA10A6FE5409249D341EC1E95322B69B53, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.247307ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_207, CachedDataProbablyExists, Parent=DDCTransactionIdF206744B452FB07762796DA1E382DD85_206, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056941ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_208, GetCachedData, Parent=DDCTransactionIdF206744B452FB07762796DA1E382DD85_206, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.153951ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_201, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__5AD3DCA0AFAC83E76132D8D53A95BD2C050769BB, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=1.414001ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_202, CachedDataProbablyExists, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_201, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.055950ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_203, GetCachedData, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_201, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.555865ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_204, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__E3D3579856648D1F8DCA5BDD01C6987E538A60EC, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.489984ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_205, CachedDataProbablyExists, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_204, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069857ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_206, GetCachedData, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_204, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.211883ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_207, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__67B80F628EF121BC40E03B7DA139A5D150A739C8, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.244662ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_208, CachedDataProbablyExists, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_207, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057608ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_222, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__3D83C383A70CA6EE4D239C1F5F4C92F755F43D53, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.222810ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_223, CachedDataProbablyExists, Parent=DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_222, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050984ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_209, GetCachedData, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_207, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.110906ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_224, GetCachedData, Parent=DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_222, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.123486ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_319, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0002.uasset, FlushAsyncLoading=0.018869ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.098988ms, TagPackageExports=0.050984ms, BeginCacheForCookedPlatformData=0.034761ms, SerializeImports=0.052311ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.009272ms, SerializeNames=0.013571ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009604ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.165205ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.006288ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010923ms, SerializeExports=0.047676ms, SerializeBulkData=0.210892ms, AsyncWrite=0.670750ms, UnaccountedTime=0.238370ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0001.uasset, AllOfLoadPackage_Duration=0.829335ms, AllOfLoadPackage_HitCount=25, ResolveRedirectors_Duration=0.001986ms, ResolveRedirectors_HitCount=25, CacheForCookedPlatformData_Duration=3.743079ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.084754ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.088062ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.924014ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_462, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5E04FB184EA89584E2433AA794048__DACCAE6E8332B5B83CB39B059F53E66DA0E5709F, StartTime=2015.11.24-15.51.38, HierarchicalDDC, Duration=0.127461ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_463, CachedDataProbablyExists, Parent=DDCTransactionId7DD710DF4B0C2D280045CEA328218379_462, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.101969ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_225, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5E04FB184EA89584E2433AA794048__DACCAE6E8332B5B83CB39B059F53E66DA0E5709F, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.281408ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_226, CachedDataProbablyExists, Parent=DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_225, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089388ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_227, GetCachedData, Parent=DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_225, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.109583ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_209, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5E04FB184EA89584E2433AA794048__9C53E7604B3363770B8A400844F87431354237F9, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=1.375929ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_210, CachedDataProbablyExists, Parent=DDCTransactionIdF206744B452FB07762796DA1E382DD85_209, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066213ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_211, GetCachedData, Parent=DDCTransactionIdF206744B452FB07762796DA1E382DD85_209, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.579372ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_210, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5E04FB184EA89584E2433AA794048__00ABC72C0525575A3CA00EA3552CF8E7E2994DEF, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.555869ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_211, CachedDataProbablyExists, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_210, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.086408ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_212, GetCachedData, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_210, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.248302ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_213, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5E04FB184EA89584E2433AA794048__AB314F453DE826B6E2F26D1F03B9BB7E97CB3C0B, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.253599ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_214, CachedDataProbablyExists, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_213, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.065550ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_212, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5E04FB184EA89584E2433AA794048__73BF8A60A59D873234B628AEC08481D644F5DEE7, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.203606ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_213, CachedDataProbablyExists, Parent=DDCTransactionIdF206744B452FB07762796DA1E382DD85_212, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.055291ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_215, GetCachedData, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_213, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.113558ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_214, GetCachedData, Parent=DDCTransactionIdF206744B452FB07762796DA1E382DD85_212, StartTime=2015.11.24-15.51.38, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.110909ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_320, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0001.uasset, FlushAsyncLoading=0.020858ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.153948ms, TagPackageExports=0.059262ms, BeginCacheForCookedPlatformData=0.035096ms, SerializeImports=0.051979ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.003975ms, SerializeSummary=0.009269ms, SerializeNames=0.012252ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.154942ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.009600ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002321ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012249ms, SerializeExports=0.048999ms, SerializeBulkData=0.220824ms, AsyncWrite=0.563812ms, UnaccountedTime=0.242341ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
../../../Engine/Content/MobileResources/HUD/MobileHUDButton1_on.uasset, AllOfLoadPackage_Duration=0.824362ms, AllOfLoadPackage_HitCount=6, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=6, CacheForCookedPlatformData_Duration=0.705510ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.074491ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.077140ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.394138ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_464, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BBBF743419EE004ACC16E9959BCC__756112131578C37DFF9953878E2BB3763ED27608, StartTime=2015.11.24-15.51.38, HierarchicalDDC, Duration=0.013243ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_215, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BBBF743419EE004ACC16E9959BCC__756112131578C37DFF9953878E2BB3763ED27608, StartTime=2015.11.24-15.51.38, HierarchicalDDC, DataSize=3294 bytes, Retrieved=true, Duration=0.097666ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_321, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton1_on.uasset, FlushAsyncLoading=0.019532ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.085749ms, TagPackageExports=0.045355ms, BeginCacheForCookedPlatformData=0.033770ms, SerializeImports=0.052970ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.009600ms, SerializeNames=0.015561ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.171825ms, SortExportsSeekfree=0.002977ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.053633ms, SerializeBulkData=0.012580ms, AsyncWrite=0.058599ms, UnaccountedTime=0.149313ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/512x512.uasset, AllOfLoadPackage_Duration=0.056282ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005297ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.067540ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013575ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.739936ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_322, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/512x512.uasset, FlushAsyncLoading=0.026815ms, FlushStreamingFunc=0.006292ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.101972ms, TagPackageExports=0.019532ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.038736ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.009600ms, SerializeNames=0.034101ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.023507ms, SortExportsNonSeekfree=0.006951ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.563812ms, SortExportsSeekfree=0.008941ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015888ms, SerializeExports=0.022843ms, SerializeBulkData=0.007946ms, AsyncWrite=0.091709ms, UnaccountedTime=0.100311ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
