DDCTransactionId99A2E8ED480105C676BC199D286565EE_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.26-13.56.38, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.488330ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId998CA4B148CE63FB63BE4F8B712D5E15_139, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A4535AA24BB699361857049E2A844B2__33DC436FC8699D1B1039C88C7BD1A5C66D1E258A, StartTime=2015.10.26-13.56.57, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.119518ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_216, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/T_Castle_ThumbstickInner.uasset, FlushAsyncLoading=0.014566ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.109918ms, TagPackageExports=0.064559ms, BeginCacheForCookedPlatformData=0.118524ms, SerializeImports=0.065882ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.009272ms, SerializeNames=0.020858ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.013903ms, SortExportsSeekfreeInner=0.167854ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010923ms, SerializeExports=0.050984ms, SerializeBulkData=0.007614ms, AsyncWrite=0.058930ms, UnaccountedTime=0.394303ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, AllOfLoadPackage_Duration=8.949827ms, AllOfLoadPackage_HitCount=445, ResolveRedirectors_Duration=0.026818ms, ResolveRedirectors_HitCount=445, CacheForCookedPlatformData_Duration=45.875408ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.042375ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.079785ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.852997ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_303, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__12CC74A7FD084DC5C96ADD95B3C1B5D07F3EA75C, StartTime=2015.10.26-13.56.57, HierarchicalDDC, Duration=0.015229ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionIdCCC67D4D4F3E331AFCCA46A386C42E87_115, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__12CC74A7FD084DC5C96ADD95B3C1B5D07F3EA75C, StartTime=2015.10.26-13.56.57, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=0.126470ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId998CA4B148CE63FB63BE4F8B712D5E15_140, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__449C61C38D35E6152D40F0C16F230ECC2E23BCF8, StartTime=2015.10.26-13.56.57, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.174474ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId66243E9148F1279B098B819F48B52597_144, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__B606B2F565A5A77F7F06349C41A955A7AAC7CE53, StartTime=2015.10.26-13.56.57, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.085417ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_217, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, FlushAsyncLoading=0.032444ms, FlushStreamingFunc=0.004634ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.104286ms, TagPackageExports=0.048004ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.057273ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003640ms, SerializeSummary=0.009600ms, SerializeNames=0.015892ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.161894ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.057273ms, SerializeBulkData=0.008278ms, AsyncWrite=0.061579ms, UnaccountedTime=0.138719ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Animations/ThirdPerson_AnimBP.uasset, AllOfLoadPackage_Duration=0.041053ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.207249ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037082ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.256579ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=17.659947ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_218, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPerson_AnimBP.uasset, FlushAsyncLoading=0.011921ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.187058ms, TagPackageExports=5.754002ms, BeginCacheForCookedPlatformData=0.013243ms, SerializeImports=0.275116ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.022184ms, SerializeSummary=0.010259ms, SerializeNames=0.166863ms, SerializeGatherableTextData=0.002645ms, BuildExportMap=0.198644ms, SortExportsNonSeekfree=0.571758ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=1.598075ms, SortExportsSeekfree=0.006955ms, BuildDependencyMap=0.025824ms, SerializeImportMap=0.007946ms, SerializeExportMap=0.009269ms, SerializeDependencyMap=0.003971ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021186ms, SerializeExports=0.107929ms, SerializeBulkData=0.008609ms, AsyncWrite=0.080451ms, UnaccountedTime=0.109252ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Animations/ThirdPersonWalk.uasset, AllOfLoadPackage_Duration=0.056613ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003975ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037741ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011254ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.598407ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_219, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPersonWalk.uasset, FlushAsyncLoading=0.011589ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.158254ms, TagPackageExports=0.060257ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.075154ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.007283ms, SerializeNames=0.023838ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011258ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007287ms, SortExportsSeekfreeInner=0.334378ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001322ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.070851ms, SerializeBulkData=0.007614ms, AsyncWrite=0.050321ms, UnaccountedTime=0.067540ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Animations/ThirdPersonRun.uasset, AllOfLoadPackage_Duration=0.036087ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002980ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.023175ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011258ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.599401ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_220, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPersonRun.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.128455ms, TagPackageExports=0.049658ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.061911ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003971ms, SerializeSummary=0.006624ms, SerializeNames=0.029795ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.320476ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013571ms, SerializeExports=0.059925ms, SerializeBulkData=0.007283ms, AsyncWrite=0.054296ms, UnaccountedTime=0.066213ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, AllOfLoadPackage_Duration=0.594936ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.452243ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035755ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.081114ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.440819ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_304, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.10.26-13.56.57, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionIdCCC67D4D4F3E331AFCCA46A386C42E87_116, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.10.26-13.56.57, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.117861ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_221, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.011586ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.078462ms, TagPackageExports=0.052642ms, BeginCacheForCookedPlatformData=0.036746ms, SerializeImports=0.052974ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003640ms, SerializeSummary=0.007614ms, SerializeNames=0.014566ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.175800ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.051647ms, SerializeBulkData=0.008278ms, AsyncWrite=0.051979ms, UnaccountedTime=0.132095ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad.uasset, AllOfLoadPackage_Duration=0.591625ms, AllOfLoadPackage_HitCount=5, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=5, CacheForCookedPlatformData_Duration=0.709485ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.042047ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.083100ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.886770ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_305, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3F3B1DD44FE006226A690596DBDDE__A8F0AA4345DA63B02C5E76E8CDD15A76D906C9DE, StartTime=2015.10.26-13.56.57, HierarchicalDDC, Duration=0.017550ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId998CA4B148CE63FB63BE4F8B712D5E15_141, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3F3B1DD44FE006226A690596DBDDE__A8F0AA4345DA63B02C5E76E8CDD15A76D906C9DE, StartTime=2015.10.26-13.56.57, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.135407ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionIdCCC67D4D4F3E331AFCCA46A386C42E87_117, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3F3B1DD44FE006226A690596DBDDE__124F7D8D2718E263E1691CDD9F88C4222659C194, StartTime=2015.10.26-13.56.57, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.142030ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_222, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.081774ms, TagPackageExports=0.050653ms, BeginCacheForCookedPlatformData=0.036750ms, SerializeImports=0.055287ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.034101ms, SerializeSummary=0.009600ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.164542ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010923ms, SerializeExports=0.052642ms, SerializeBulkData=0.007946ms, AsyncWrite=0.063565ms, UnaccountedTime=0.144348ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
../../../Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, AllOfLoadPackage_Duration=0.818077ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002317ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.039726ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.008605ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.122329ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_223, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, FlushAsyncLoading=0.014566ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.065885ms, TagPackageExports=0.010263ms, BeginCacheForCookedPlatformData=0.002977ms, SerializeImports=0.021189ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.006288ms, SerializeNames=0.024829ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.019200ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.130113ms, SortExportsSeekfree=0.002977ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008941ms, SerializeExports=0.010595ms, SerializeBulkData=0.007283ms, AsyncWrite=0.047673ms, UnaccountedTime=0.064559ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/TimeDecider.uasset, AllOfLoadPackage_Duration=0.034101ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.048667ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.022843ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.055619ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.626706ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_224, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/TimeDecider.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.062902ms, TagPackageExports=1.477566ms, BeginCacheForCookedPlatformData=0.007946ms, SerializeImports=0.078131ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.009932ms, SerializeSummary=0.007614ms, SerializeNames=0.029467ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.074491ms, SortExportsNonSeekfree=0.049662ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.182748ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.012249ms, SerializeImportMap=0.004638ms, SerializeExportMap=0.004303ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.027478ms, SerializeBulkData=0.007946ms, AsyncWrite=0.061911ms, UnaccountedTime=0.078462ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/ThirdPersonBP/Blueprints/TimeInterface.uasset, AllOfLoadPackage_Duration=0.064559ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.012584ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.038736ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.020858ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.873030ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_225, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/TimeInterface.uasset, FlushAsyncLoading=0.011921ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.072174ms, TagPackageExports=1.049824ms, BeginCacheForCookedPlatformData=0.008278ms, SerializeImports=0.042375ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.006292ms, SerializeSummary=0.007946ms, SerializeNames=0.025161ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.031121ms, SortExportsNonSeekfree=0.021849ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.128787ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.009269ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.014566ms, SerializeBulkData=0.007614ms, AsyncWrite=0.061907ms, UnaccountedTime=0.084095ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonGameMode.uasset, AllOfLoadPackage_Duration=4.420448ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005960ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037078ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018209ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.019522ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
