DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.49.37, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.705179ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdEE5CE28F4CCBA55C35AC20BCA7ABADE4_220, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__AC9285A4DAFDC0716DEF13130A9B06B3FE11A1AD, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.075482ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_292, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4_LOGO_CARD.uasset, FlushAsyncLoading=0.017546ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.121173ms, TagPackageExports=0.063896ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.054628ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.009932ms, SerializeNames=0.018209ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.049330ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.161562ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.006951ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011921ms, SerializeExports=0.156265ms, SerializeBulkData=0.071179ms, AsyncWrite=0.107598ms, UnaccountedTime=0.161562ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Aluminum01_N.uasset, AllOfLoadPackage_Duration=1.850672ms, AllOfLoadPackage_HitCount=33, ResolveRedirectors_Duration=0.001661ms, ResolveRedirectors_HitCount=33, CacheForCookedPlatformData_Duration=4.620418ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058599ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.073504ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.965232ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_418, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___DF2A58CA17E68A9DB2FAE8BE60FCFA7DA2120DF0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, Duration=0.010259ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_183, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___DF2A58CA17E68A9DB2FAE8BE60FCFA7DA2120DF0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.096671ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdEE5CE28F4CCBA55C35AC20BCA7ABADE4_221, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___443B7C5B121406914003AD4942611D4E7AB0E6B6, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=1.874853ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdEE5CE28F4CCBA55C35AC20BCA7ABADE4_222, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___B9B78E453C5A2D47BC10970C4EE4FB7BA7A1EFE0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.496272ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdEE5CE28F4CCBA55C35AC20BCA7ABADE4_223, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___EF451734771F1E7FD2C45DBFD0445135812CF3B5, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.109915ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_293, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Aluminum01_N.uasset, FlushAsyncLoading=0.016887ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.189703ms, TagPackageExports=0.050984ms, BeginCacheForCookedPlatformData=0.032775ms, SerializeImports=0.061247ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004303ms, SerializeSummary=0.008941ms, SerializeNames=0.019863ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.157259ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.048999ms, SerializeBulkData=0.052642ms, AsyncWrite=0.096675ms, UnaccountedTime=0.150636ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
../../../Engine/Content/MobileResources/T_MobileMenu2.uasset, AllOfLoadPackage_Duration=0.553221ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=1.686804ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.059921ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.073496ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.845883ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_419, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__BD16FC101E1BD76B745E50F5F0797E81521ECE50, StartTime=2015.11.29-16.49.54, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_184, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__BD16FC101E1BD76B745E50F5F0797E81521ECE50, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.123490ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_185, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__750E7BCF3B0A4D07B3E732ACF4661AE1B9FDC2C2, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.271477ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_186, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__DC3244ED1DA22A9DFBF8BB794FFE6F9D436D1D74, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.086412ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_187, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__0D4C4BDB3A0A12F9E8F8362AC007EA958A932054, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.065222ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_294, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/T_MobileMenu2.uasset, FlushAsyncLoading=0.017546ms, FlushStreamingFunc=0.004306ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.107929ms, TagPackageExports=0.046019ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.052307ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008937ms, SerializeNames=0.015892ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.155274ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.090051ms, SerializeBulkData=0.009269ms, AsyncWrite=0.094026ms, UnaccountedTime=0.142690ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_420, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3A83DD754C0386805A4FE8947E7950A6__1_0_13123_0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.202946ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_421, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_420, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.072174ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_422, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_420, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.093695ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_423, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4ADBA3FF4A1CAC0900065B9508841249__1_0_13123_0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=6.154593ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_424, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_423, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=3.304411ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_425, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_423, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=2.784632ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_426, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E9D35B384E9AEF1314BA65B075E73A51__1_0_13123_0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=149502 bytes, Retrieved=true, Duration=0.415165ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_427, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_426, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.085086ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_428, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_426, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.185728ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_429, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9C4CDBC84B460948026551A7DBE9ED79__1_0_13123_0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=72019 bytes, Retrieved=true, Duration=0.271149ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_430, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_429, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.058930ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_431, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_429, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.133753ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_432, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_442238A542D14A6E9EF1909AA079E6D9__1_0_13123_0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=6750 bytes, Retrieved=true, Duration=0.166528ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_433, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_432, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047676ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_434, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_432, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.081111ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_435, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EB045BEA46A8F29023EC00AEA655CC83__1_0_13123_0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=1707 bytes, Retrieved=true, Duration=0.154607ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_436, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_435, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046019ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_437, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_435, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.080448ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_438, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C989537C4CD396786DFD4FAA3E70CCB6__1_0_13123_0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=3501 bytes, Retrieved=true, Duration=0.158578ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_439, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_438, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047345ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_440, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_438, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.079788ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_441, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2507D7A1444B3856A7A26D8E8EC5F0DD__1_0_13123_0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=466 bytes, Retrieved=true, Duration=0.152957ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_442, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_441, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048008ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_443, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_441, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.076476ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_444, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_35AFC51B44FC51619113BB891B68B559__1_0_13123_0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=2576 bytes, Retrieved=true, Duration=0.149645ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_445, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_444, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047345ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_446, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_444, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.074159ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_447, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E5BEA7814F73FE398AB595ADF2E45554__1_0_13123_0, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.146333ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_448, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_447, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044033ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_449, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_447, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.074163ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Maps/Bar.umap, AllOfLoadPackage_Duration=162.053596ms, AllOfLoadPackage_HitCount=43, ResolveRedirectors_Duration=0.005305ms, ResolveRedirectors_HitCount=43, CacheForCookedPlatformData_Duration=17.623201ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.074822ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.753842ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=88.232204ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_450, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__53D9503621D53E4F7C8A29751DB20288A8DA1CAB, StartTime=2015.11.29-16.49.54, HierarchicalDDC, Duration=0.086080ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_451, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_450, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069194ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_452, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__DF1F759487BB80CFAE3F13B05B7265B398B57DB3, StartTime=2015.11.29-16.49.54, HierarchicalDDC, Duration=0.070848ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_453, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_452, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047013ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_188, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__DF1F759487BB80CFAE3F13B05B7265B398B57DB3, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=4437 bytes, Retrieved=true, Duration=0.220161ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_189, CachedDataProbablyExists, Parent=DDCTransactionId329C829C447F3C97F8F3E4B555717E78_188, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.060584ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_190, GetCachedData, Parent=DDCTransactionId329C829C447F3C97F8F3E4B555717E78_188, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.124812ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdEE5CE28F4CCBA55C35AC20BCA7ABADE4_224, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__0855BB090AE1D9F9CD225BE784E702354E7BFF7D, StartTime=2015.11.29-16.49.54, HierarchicalDDC, DataSize=524550 bytes, Retrieved=true, Duration=0.766430ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdEE5CE28F4CCBA55C35AC20BCA7ABADE4_225, CachedDataProbablyExists, Parent=DDCTransactionIdEE5CE28F4CCBA55C35AC20BCA7ABADE4_224, StartTime=2015.11.29-16.49.54, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.076145ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
