DDCTransactionId6456C148451451DBE52729B5FEB22698_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.30-12.42.54, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.503227ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_268, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/OrientParticle.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.090715ms, TagPackageExports=0.045028ms, BeginCacheForCookedPlatformData=0.033107ms, SerializeImports=0.069525ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.003643ms, SerializeSummary=0.008609ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.012912ms, BuildExportMap=0.008274ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.144344ms, SortExportsSeekfree=0.002321ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.043701ms, SerializeBulkData=0.007614ms, AsyncWrite=0.045687ms, UnaccountedTime=0.133753ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_269, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultParticle.uasset, FlushAsyncLoading=0.014234ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.097670ms, TagPackageExports=0.341997ms, BeginCacheForCookedPlatformData=0.006951ms, SerializeImports=0.390332ms, GatherLocalizableTextData=0.004638ms, MarkNames=0.004962ms, SerializeSummary=0.010595ms, SerializeNames=0.060920ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.017215ms, SortExportsNonSeekfree=0.006624ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=1.026649ms, SortExportsSeekfree=0.008937ms, BuildDependencyMap=0.011589ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.014238ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.002321ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018537ms, SerializeExports=0.621419ms, SerializeBulkData=0.013575ms, AsyncWrite=0.125475ms, UnaccountedTime=0.191025ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_270, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Defaultpparticle.uasset, FlushAsyncLoading=0.018209ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.348285ms, TagPackageExports=0.068530ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.165205ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.009269ms, SerializeSummary=0.010263ms, SerializeNames=0.069525ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.199966ms, SortExportsNonSeekfree=0.133753ms, SortExportsSeekfreeConstructor=0.012580ms, SortExportsSeekfreeInner=0.715114ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.014238ms, SerializeImportMap=0.004306ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.002652ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014234ms, SerializeExports=0.065885ms, SerializeBulkData=0.007942ms, AsyncWrite=0.058599ms, UnaccountedTime=0.085749ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_271, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cylinder.uasset, FlushAsyncLoading=0.017218ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.352591ms, TagPackageExports=0.069525ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.074822ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004970ms, SerializeSummary=0.007942ms, SerializeNames=0.033770ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.017550ms, SortExportsNonSeekfree=0.007283ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.655185ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.097003ms, SerializeBulkData=0.010595ms, AsyncWrite=0.139046ms, UnaccountedTime=0.080783ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_272, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/BasicShapeMaterial.uasset, FlushAsyncLoading=0.015564ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.094023ms, TagPackageExports=0.435028ms, BeginCacheForCookedPlatformData=0.006951ms, SerializeImports=0.433702ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.004303ms, SerializeSummary=0.009604ms, SerializeNames=0.071842ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016555ms, SortExportsNonSeekfree=0.030786ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.777356ms, SortExportsSeekfree=0.004962ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016220ms, SerializeExports=0.638965ms, SerializeBulkData=0.010926ms, AsyncWrite=0.140045ms, UnaccountedTime=0.115875ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_273, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/IAMBULLETHELLO.uasset, FlushAsyncLoading=0.019867ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.381727ms, TagPackageExports=6.165519ms, BeginCacheForCookedPlatformData=0.025161ms, SerializeImports=0.362191ms, GatherLocalizableTextData=0.004303ms, MarkNames=0.024501ms, SerializeSummary=0.011254ms, SerializeNames=0.106275ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.318155ms, SortExportsNonSeekfree=0.297301ms, SortExportsSeekfreeConstructor=0.010267ms, SortExportsSeekfreeInner=4.183404ms, SortExportsSeekfree=0.009269ms, BuildDependencyMap=0.027809ms, SerializeImportMap=0.008941ms, SerializeExportMap=0.008937ms, SerializeDependencyMap=0.004303ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019535ms, SerializeExports=0.104286ms, SerializeBulkData=0.009600ms, AsyncWrite=0.078797ms, UnaccountedTime=0.129778ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_274, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/BasicDummyEnemy.uasset, FlushAsyncLoading=0.014566ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.014234ms, ResetLoadersForSaveUnMarkAllObjects=0.174806ms, TagPackageExports=11.407025ms, BeginCacheForCookedPlatformData=0.024498ms, SerializeImports=0.392649ms, GatherLocalizableTextData=0.004306ms, MarkNames=0.035755ms, SerializeSummary=0.011917ms, SerializeNames=0.121504ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.475418ms, SortExportsNonSeekfree=0.639297ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=8.660797ms, SortExportsSeekfree=0.009932ms, BuildDependencyMap=0.039730ms, SerializeImportMap=0.014566ms, SerializeExportMap=0.011258ms, SerializeDependencyMap=0.004634ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020854ms, SerializeExports=0.117198ms, SerializeBulkData=0.009272ms, AsyncWrite=0.077803ms, UnaccountedTime=0.163879ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/2dFlipBookGameMode.uasset, AllOfLoadPackage_Duration=5.721558ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007942ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045355ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.023175ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.755490ms, SaveCookedPackage_HitCount=1, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_275, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/2dFlipBookGameMode.uasset, FlushAsyncLoading=0.016224ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.103295ms, TagPackageExports=0.580035ms, BeginCacheForCookedPlatformData=0.006620ms, SerializeImports=0.061911ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.008278ms, SerializeSummary=0.009932ms, SerializeNames=0.029132ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.051644ms, SortExportsNonSeekfree=0.014897ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=3.665280ms, SortExportsSeekfree=0.009932ms, BuildDependencyMap=0.013575ms, SerializeImportMap=0.004306ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017218ms, SerializeExports=0.027809ms, SerializeBulkData=0.008937ms, AsyncWrite=0.077143ms, UnaccountedTime=0.107266ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_501, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0AAFF40B4FAB7203B4020BAE163CCAEB__1_0_13123_0, StartTime=2015.11.30-12.43.57, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=48.330627ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_502, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4A50E68449DA60D60F453A96AE02A9EF__1_0_13123_0, StartTime=2015.11.30-12.43.57, HierarchicalDDC, DataSize=411 bytes, Retrieved=true, Duration=4.484680ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_503, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F6B1D2D0417118DA60DDC7A62F5BCB81__1_0_13123_0, StartTime=2015.11.30-12.43.57, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=3.274616ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_504, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FA5EBB1423C9BE31CF6A9B803421839__1_0_13123_0, StartTime=2015.11.30-12.43.57, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=61.370163ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
../../../Engine/Content/Maps/Entry.umap, AllOfLoadPackage_Duration=603.691038ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.010926ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052974ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.198644ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=1191.230476ms, SaveCookedPackage_HitCount=2, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_276, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Maps/Entry.umap, FlushAsyncLoading=0.017878ms, FlushStreamingFunc=0.005629ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.097003ms, TagPackageExports=0.203278ms, BeginCacheForCookedPlatformData=0.006951ms, SerializeImports=0.202615ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.011917ms, SerializeSummary=0.012249ms, SerializeNames=0.052311ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.075486ms, SortExportsNonSeekfree=0.101969ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=5.206741ms, SortExportsSeekfree=0.011917ms, BuildDependencyMap=0.025824ms, SerializeImportMap=0.005957ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015561ms, SerializeExports=0.138719ms, SerializeBulkData=0.009932ms, AsyncWrite=0.076480ms, UnaccountedTime=0.095017ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_505, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.11.30-12.43.58, HierarchicalDDC, Duration=0.012249ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_277, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultNormal.uasset, FlushAsyncLoading=0.012580ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.259560ms, TagPackageExports=0.137065ms, BeginCacheForCookedPlatformData=0.037078ms, SerializeImports=0.056282ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.008941ms, SerializeNames=0.020526ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009604ms, SortExportsNonSeekfree=0.027146ms, SortExportsSeekfreeConstructor=0.010926ms, SortExportsSeekfreeInner=0.175133ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.007283ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020195ms, SerializeExports=0.049990ms, SerializeBulkData=0.498924ms, AsyncWrite=0.354245ms, UnaccountedTime=0.207912ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdE08963344D0B51D3010682B46E900331_245, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.11.30-12.43.58, HierarchicalDDC, DataSize=7175 bytes, Retrieved=true, Duration=0.163216ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdF003B8B14AD320D4F4017A88E906F43A_144, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___037856683106E4241EAD8BEE93431A83B08125FA, StartTime=2015.11.30-12.43.58, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=854.658203ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId59CF55B942DF411956A84EA7B1177D3F_122, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___3D141379DF2D9F7B91E53461EF61C5C490A5CA9E, StartTime=2015.11.30-12.43.58, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=933.915710ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdF003B8B14AD320D4F4017A88E906F43A_145, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___38C5FF9F221EECA031284DB671BE97419303D3FF, StartTime=2015.11.30-12.43.58, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=79.000648ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdF003B8B14AD320D4F4017A88E906F43A_146, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___583274C5548641E4D316B5211CA80ED9EBB46352, StartTime=2015.11.30-12.43.58, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.155933ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_506, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_68__9965A5687AA107202640F70D9EA7F82A18E57840, StartTime=2015.11.30-12.43.59, HierarchicalDDC, DataSize=8201 bytes, Retrieved=true, Duration=125.804710ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_507, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E640A4FE4A758DF2074DB09BE57EBB6__393F2F8D269A14564FBA07D01F4CBE10B2026531, StartTime=2015.11.30-12.43.59, HierarchicalDDC, DataSize=3262 bytes, Retrieved=true, Duration=122.929695ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_508, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_E640A4FE4A758DF20__16208C6B066E93CE6EE8A997B4616800716FF071, StartTime=2015.11.30-12.43.59, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.092037ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Maps/Untitled.umap, AllOfLoadPackage_Duration=736.440044ms, AllOfLoadPackage_HitCount=2506, ResolveRedirectors_Duration=0.211924ms, ResolveRedirectors_HitCount=2506, CacheForCookedPlatformData_Duration=930.080280ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.242677ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.527062ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=32.934204ms, SaveCookedPackage_HitCount=2, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_509, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CF42979D4C189447D5D7398920532__FA29B1CED598FE8B243F816407EA6167D0320F6B, StartTime=2015.11.30-12.43.59, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId59CF55B942DF411956A84EA7B1177D3F_123, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CF42979D4C189447D5D7398920532__FA29B1CED598FE8B243F816407EA6167D0320F6B, StartTime=2015.11.30-12.43.59, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=83.467110ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_510, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__A8C14F18E7E9A1A4263B5C5028300A2EDB52C0CC, StartTime=2015.11.30-12.43.59, HierarchicalDDC, Duration=0.012249ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_511, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_95FE44BC4C3AF942427110AA6A3EE7FD__3BF779AAA01A235AD3B2A1E8DC9D366F2AF6BA79, StartTime=2015.11.30-12.43.59, HierarchicalDDC, Duration=83.414803ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdE08963344D0B51D3010682B46E900331_246, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__A8C14F18E7E9A1A4263B5C5028300A2EDB52C0CC, StartTime=2015.11.30-12.43.59, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=83.212524ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdF003B8B14AD320D4F4017A88E906F43A_147, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_95FE44BC4C3AF942427110AA6A3EE7FD__3BF779AAA01A235AD3B2A1E8DC9D366F2AF6BA79, StartTime=2015.11.30-12.43.59, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=85.069824ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_512, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__180FBC1BE4B11B218B12B7F09E88F9D93D83EBED, StartTime=2015.11.30-12.43.59, HierarchicalDDC, Duration=85.039368ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId59CF55B942DF411956A84EA7B1177D3F_124, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__8ADA033149FC574A58919A3192C37EBB99415E75, StartTime=2015.11.30-12.43.59, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=85.200272ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdF003B8B14AD320D4F4017A88E906F43A_148, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__6A64E03EE1DB0A8876A1BA5420E6B4C294B61BC8, StartTime=2015.11.30-12.44.00, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.145342ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_513, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__6236DDF59DF4D12389D6AFF8BB7D1B1CFF62AB8C, StartTime=2015.11.30-12.44.00, HierarchicalDDC, Duration=0.020195ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_514, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_FEB885274856E350932B72921DDDDFD__5F0F36A6D6499DB500E06D9B75B9A0565206D537, StartTime=2015.11.30-12.44.00, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId59CF55B942DF411956A84EA7B1177D3F_125, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__180FBC1BE4B11B218B12B7F09E88F9D93D83EBED, StartTime=2015.11.30-12.44.00, HierarchicalDDC, DataSize=3851 bytes, Retrieved=true, Duration=760.410400ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdF003B8B14AD320D4F4017A88E906F43A_149, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__6236DDF59DF4D12389D6AFF8BB7D1B1CFF62AB8C, StartTime=2015.11.30-12.44.00, HierarchicalDDC, DataSize=12037 bytes, Retrieved=true, Duration=207.511856ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
