DDCTransactionId7570C5A640094491AD60F582DD3C56A1_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.24-15.49.08, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.619765ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_106, CachedDataProbablyExists, Parent=DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_105, StartTime=2015.11.24-15.49.52, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.051316ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_107, GetCachedData, Parent=DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_105, StartTime=2015.11.24-15.49.52, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.181757ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_108, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2FF9AC0341B808B82B13BB9B9A561__59A126D68B618B09154DF7E95F1A7C8A59D956CE, StartTime=2015.11.24-15.49.52, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.235721ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_109, CachedDataProbablyExists, Parent=DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_108, StartTime=2015.11.24-15.49.52, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047673ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_110, GetCachedData, Parent=DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_108, StartTime=2015.11.24-15.49.52, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.110578ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_118, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2FF9AC0341B808B82B13BB9B9A561__C4E20F00058DBC7A295025DFDFE10B21502AB030, StartTime=2015.11.24-15.49.52, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.191689ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_119, CachedDataProbablyExists, Parent=DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_118, StartTime=2015.11.24-15.49.52, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057608ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_120, GetCachedData, Parent=DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_118, StartTime=2015.11.24-15.49.52, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.099652ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_259, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0007.uasset, FlushAsyncLoading=0.015229ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.098661ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.033766ms, SerializeImports=0.051320ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.003312ms, SerializeSummary=0.008941ms, SerializeNames=0.013240ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.149976ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.007946ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.047013ms, SerializeBulkData=0.710476ms, AsyncWrite=0.834297ms, UnaccountedTime=0.382386ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
../../../Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, AllOfLoadPackage_Duration=7.467631ms, AllOfLoadPackage_HitCount=61, ResolveRedirectors_Duration=0.006627ms, ResolveRedirectors_HitCount=61, CacheForCookedPlatformData_Duration=34.437593ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050321ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.075154ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.551393ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_346, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.11.24-15.49.52, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_121, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.11.24-15.49.52, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=33.971779ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_260, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, FlushAsyncLoading=0.016220ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.096671ms, TagPackageExports=0.045028ms, BeginCacheForCookedPlatformData=0.034098ms, SerializeImports=0.051316ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008609ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.149313ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.048004ms, SerializeBulkData=0.007614ms, AsyncWrite=0.049993ms, UnaccountedTime=0.129446ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/CrestIdleWest.uasset, AllOfLoadPackage_Duration=20.961050ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002980ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052307ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009600ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.712130ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_261, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/CrestIdleWest.uasset, FlushAsyncLoading=0.015561ms, FlushStreamingFunc=0.005957ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.079788ms, TagPackageExports=0.005960ms, BeginCacheForCookedPlatformData=0.002649ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
../../../Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, AllOfLoadPackage_Duration=12.499887ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000995ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=3.161062ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.583015ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.191361ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.157252ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_347, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.11.24-15.49.52, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_111, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.11.24-15.49.52, HierarchicalDDC, DataSize=65848 bytes, Retrieved=true, Duration=0.162221ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_262, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, FlushAsyncLoading=0.015892ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.090715ms, TagPackageExports=0.046350ms, BeginCacheForCookedPlatformData=0.034429ms, SerializeImports=0.051979ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004303ms, SerializeSummary=0.008609ms, SerializeNames=0.019200ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.147987ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.055622ms, SerializeBulkData=0.008274ms, AsyncWrite=0.058927ms, UnaccountedTime=0.131436ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, AllOfLoadPackage_Duration=17.834760ms, AllOfLoadPackage_HitCount=38, ResolveRedirectors_Duration=0.004966ms, ResolveRedirectors_HitCount=38, CacheForCookedPlatformData_Duration=20.314142ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051316ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.076808ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.951823ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_348, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.24-15.49.52, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_252, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.24-15.49.52, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=20.060871ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_263, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.015229ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.094358ms, TagPackageExports=0.045359ms, BeginCacheForCookedPlatformData=0.033438ms, SerializeImports=0.077140ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.003312ms, SerializeSummary=0.008937ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.147987ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.046682ms, SerializeBulkData=0.007614ms, AsyncWrite=0.055291ms, UnaccountedTime=0.128452ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Textures/UE4_LOGO_CARD.uasset, AllOfLoadPackage_Duration=0.369478ms, AllOfLoadPackage_HitCount=11, ResolveRedirectors_Duration=0.000995ms, ResolveRedirectors_HitCount=11, CacheForCookedPlatformData_Duration=1.363676ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052642ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.075154ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.739111ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_349, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__6569745CA631A9E5DFDCBA9FC53A8671E25127CD, StartTime=2015.11.24-15.49.52, HierarchicalDDC, Duration=0.010926ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_122, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__6569745CA631A9E5DFDCBA9FC53A8671E25127CD, StartTime=2015.11.24-15.49.52, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.130441ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_112, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__349CA13B15B01E106858DDDD0E3E3396DA218D6D, StartTime=2015.11.24-15.49.52, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.319149ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_253, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__4EE83C895828B45CA36D4968CBC323543A9A22B2, StartTime=2015.11.24-15.49.52, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.519782ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_113, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__AC9285A4DAFDC0716DEF13130A9B06B3FE11A1AD, StartTime=2015.11.24-15.49.52, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.076476ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_264, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4_LOGO_CARD.uasset, FlushAsyncLoading=0.013903ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.101637ms, TagPackageExports=0.044364ms, BeginCacheForCookedPlatformData=0.033438ms, SerializeImports=0.051647ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.009272ms, SerializeNames=0.017546ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.148319ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010923ms, SerializeExports=0.048008ms, SerializeBulkData=0.052970ms, AsyncWrite=0.209570ms, UnaccountedTime=0.159245ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_GlossyBlack_Latex_UE4.uasset, AllOfLoadPackage_Duration=0.060916ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000659ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005957ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052974ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012252ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.097331ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_265, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_GlossyBlack_Latex_UE4.uasset, FlushAsyncLoading=0.012580ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002645ms, ResetLoadersForSaveUnMarkAllObjects=0.132762ms, TagPackageExports=0.071179ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.120509ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.008278ms, SerializeSummary=0.008605ms, SerializeNames=0.054628ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.071179ms, SortExportsNonSeekfree=0.081111ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.428405ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.011589ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.003975ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.070848ms, SerializeBulkData=0.008609ms, AsyncWrite=0.054628ms, UnaccountedTime=0.074819ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, AllOfLoadPackage_Duration=0.041716ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003643ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043370ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018541ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.272782ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_266, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.144348ms, TagPackageExports=0.932623ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.981957ms, GatherLocalizableTextData=0.004303ms, MarkNames=0.005297ms, SerializeSummary=0.009932ms, SerializeNames=0.086077ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.016883ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=1.347125ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.005629ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020858ms, SerializeExports=1.728848ms, SerializeBulkData=0.026155ms, AsyncWrite=0.236716ms, UnaccountedTime=0.102300ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_Body.uasset, AllOfLoadPackage_Duration=0.052311ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.013575ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057936ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.023175ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=11.520252ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_267, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_Body.uasset, FlushAsyncLoading=0.020858ms, FlushStreamingFunc=0.005629ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.194672ms, TagPackageExports=1.064058ms, BeginCacheForCookedPlatformData=0.009932ms, SerializeImports=1.201455ms, GatherLocalizableTextData=0.005629ms, MarkNames=0.011917ms, SerializeSummary=0.010926ms, SerializeNames=0.145338ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.146665ms, SortExportsNonSeekfree=0.180434ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=1.619928ms, SortExportsSeekfree=0.004962ms, BuildDependencyMap=0.015892ms, SerializeImportMap=0.006951ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.003308ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021521ms, SerializeExports=1.958281ms, SerializeBulkData=0.021521ms, AsyncWrite=0.209566ms, UnaccountedTime=0.106934ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPerson_Jump.uasset, AllOfLoadPackage_Duration=0.051316ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005297ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051647ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016220ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.934940ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
