DDCTransactionIdA720C9034420BC8A44F841A76903152C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.52.03, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.513822ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_GlossyBlack_Latex_UE4.uasset, AllOfLoadPackage_Duration=0.054292ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005957ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.032775ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.020530ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.874017ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_257, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_GlossyBlack_Latex_UE4.uasset, FlushAsyncLoading=0.008941ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.114881ms, TagPackageExports=0.071842ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.114881ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.007942ms, SerializeSummary=0.005960ms, SerializeNames=0.051979ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.068203ms, SortExportsNonSeekfree=0.078794ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.413507ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.009932ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.068866ms, SerializeBulkData=0.007614ms, AsyncWrite=0.050984ms, UnaccountedTime=0.069194ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, AllOfLoadPackage_Duration=0.053965ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006288ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053965ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018872ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.444113ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_258, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, FlushAsyncLoading=0.014897ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.159245ms, TagPackageExports=0.912100ms, BeginCacheForCookedPlatformData=0.004306ms, SerializeImports=0.988573ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.004634ms, SerializeSummary=0.009932ms, SerializeNames=0.086740ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016555ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=1.348451ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.004306ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=1.659323ms, SerializeBulkData=0.020526ms, AsyncWrite=0.195332ms, UnaccountedTime=0.209235ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_Body.uasset, AllOfLoadPackage_Duration=0.052311ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.015229ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.062238ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.025492ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.059901ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_259, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_Body.uasset, FlushAsyncLoading=0.019200ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.190035ms, TagPackageExports=1.051810ms, BeginCacheForCookedPlatformData=0.008609ms, SerializeImports=1.196157ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.011589ms, SerializeSummary=0.010923ms, SerializeNames=0.144348ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.146996ms, SortExportsNonSeekfree=0.184074ms, SortExportsSeekfreeConstructor=0.267837ms, SortExportsSeekfreeInner=1.931131ms, SortExportsSeekfree=0.004306ms, BuildDependencyMap=0.015892ms, SerializeImportMap=0.006624ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022180ms, SerializeExports=1.872864ms, SerializeBulkData=0.017878ms, AsyncWrite=0.200298ms, UnaccountedTime=0.103623ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPerson_Jump.uasset, AllOfLoadPackage_Duration=0.423770ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006620ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057936ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013247ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.479551ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_260, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPerson_Jump.uasset, FlushAsyncLoading=0.015557ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.155933ms, TagPackageExports=0.038072ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.054624ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003971ms, SerializeSummary=0.008941ms, SerializeNames=0.026155ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.021521ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.342656ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.049993ms, SerializeBulkData=0.007946ms, AsyncWrite=0.051647ms, UnaccountedTime=0.082437ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPerson_IdleRun_2D.uasset, AllOfLoadPackage_Duration=0.047345ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002977ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043370ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009932ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.449919ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_261, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPerson_IdleRun_2D.uasset, FlushAsyncLoading=0.014566ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.135738ms, TagPackageExports=0.019204ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.032779ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.005960ms, SerializeSummary=0.007946ms, SerializeNames=0.031453ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.036087ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.327095ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.019863ms, SerializeBulkData=0.007614ms, AsyncWrite=0.050984ms, UnaccountedTime=0.067871ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPerson_AnimBP.uasset, AllOfLoadPackage_Duration=0.046350ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.251945ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043701ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.352260ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=22.821337ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_262, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPerson_AnimBP.uasset, FlushAsyncLoading=0.012580ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.170171ms, TagPackageExports=5.500402ms, BeginCacheForCookedPlatformData=0.012580ms, SerializeImports=0.280414ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.021521ms, SerializeSummary=0.010595ms, SerializeNames=0.135075ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.197649ms, SortExportsNonSeekfree=0.594605ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=1.996685ms, SortExportsSeekfree=0.010263ms, BuildDependencyMap=0.028141ms, SerializeImportMap=0.009600ms, SerializeExportMap=0.009604ms, SerializeDependencyMap=0.003971ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023175ms, SerializeExports=0.278432ms, SerializeBulkData=0.011586ms, AsyncWrite=0.087403ms, UnaccountedTime=0.129446ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPersonWalk.uasset, AllOfLoadPackage_Duration=0.049662ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004970ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.085086ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018205ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.705010ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_263, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPersonWalk.uasset, FlushAsyncLoading=0.014897ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.150971ms, TagPackageExports=0.060253ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=1.701370ms, GatherLocalizableTextData=0.018872ms, MarkNames=0.010595ms, SerializeSummary=0.015229ms, SerializeNames=0.030126ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.015229ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.419136ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022184ms, SerializeExports=0.075486ms, SerializeBulkData=0.009600ms, AsyncWrite=0.083759ms, UnaccountedTime=0.100978ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPersonRun.uasset, AllOfLoadPackage_Duration=0.048339ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004634ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051644ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016227ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.157919ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_264, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPersonRun.uasset, FlushAsyncLoading=0.014566ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.143684ms, TagPackageExports=0.050325ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.065885ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004306ms, SerializeSummary=0.008941ms, SerializeNames=0.024166ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012580ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.350934ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015229ms, SerializeExports=0.061247ms, SerializeBulkData=0.008609ms, AsyncWrite=0.056282ms, UnaccountedTime=0.076476ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPersonJump_Start.uasset, AllOfLoadPackage_Duration=0.042707ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005629ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052642ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013907ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.931466ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_265, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPersonJump_Start.uasset, FlushAsyncLoading=0.019863ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.159241ms, TagPackageExports=0.045028ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.061911ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.004638ms, SerializeSummary=0.009269ms, SerializeNames=0.025492ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.013575ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.431053ms, SortExportsSeekfree=0.004306ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017878ms, SerializeExports=0.058271ms, SerializeBulkData=0.008605ms, AsyncWrite=0.064891ms, UnaccountedTime=0.095680ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPersonJump_Loop.uasset, AllOfLoadPackage_Duration=0.042710ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004970ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050656ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010923ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.898024ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_266, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPersonJump_Loop.uasset, FlushAsyncLoading=0.012580ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.128787ms, TagPackageExports=0.047009ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.060253ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003975ms, SerializeSummary=0.006951ms, SerializeNames=0.033770ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.321470ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012249ms, SerializeExports=0.057276ms, SerializeBulkData=0.007946ms, AsyncWrite=0.046350ms, UnaccountedTime=0.063565ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPersonJump_End.uasset, AllOfLoadPackage_Duration=2.634656ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004306ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.063233ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017878ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.071507ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_267, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPersonJump_End.uasset, FlushAsyncLoading=0.018209ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.160567ms, TagPackageExports=0.038072ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.048999ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.009272ms, SerializeNames=0.023171ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.013575ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.336036ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015229ms, SerializeExports=0.044364ms, SerializeBulkData=0.008274ms, AsyncWrite=0.054959ms, UnaccountedTime=0.079125ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPersonIdle.uasset, AllOfLoadPackage_Duration=0.054628ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005297ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.049330ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013903ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.897696ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
SavePackageTransactionId6BFC95004ADF91E15679FC85FA7ED5DF_268, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPersonIdle.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.146337ms, TagPackageExports=0.091374ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.105940ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004303ms, SerializeSummary=0.007614ms, SerializeNames=0.023507ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.011254ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.382386ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.104286ms, SerializeBulkData=0.008609ms, AsyncWrite=0.058271ms, UnaccountedTime=0.078131ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
