DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.45.13, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=2.021845ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_391, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3A83DD754C0386805A4FE8947E7950A6__1_0_13123_0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.188377ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_392, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_391, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064228ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_393, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_391, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.090711ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_394, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4ADBA3FF4A1CAC0900065B9508841249__1_0_13123_0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.348285ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_395, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_394, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.094686ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_396, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_394, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.225458ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_397, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E9D35B384E9AEF1314BA65B075E73A51__1_0_13123_0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=149502 bytes, Retrieved=true, Duration=0.919051ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_398, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_397, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063233ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_399, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_397, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.152957ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_400, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9C4CDBC84B460948026551A7DBE9ED79__1_0_13123_0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=72019 bytes, Retrieved=true, Duration=0.612482ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_401, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_400, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.392981ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_402, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_400, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.130773ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_403, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_442238A542D14A6E9EF1909AA079E6D9__1_0_13123_0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=6750 bytes, Retrieved=true, Duration=0.170831ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_404, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_403, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050656ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_405, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_403, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.087403ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_406, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EB045BEA46A8F29023EC00AEA655CC83__1_0_13123_0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=1707 bytes, Retrieved=true, Duration=0.179771ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_407, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_406, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047676ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_408, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_406, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.103623ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_409, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C989537C4CD396786DFD4FAA3E70CCB6__1_0_13123_0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=3501 bytes, Retrieved=true, Duration=0.158250ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_410, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_409, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049990ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_411, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_409, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.079788ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_412, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2507D7A1444B3856A7A26D8E8EC5F0DD__1_0_13123_0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=466 bytes, Retrieved=true, Duration=0.152290ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_413, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_412, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049327ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_414, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_412, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.076476ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_415, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_35AFC51B44FC51619113BB891B68B559__1_0_13123_0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=2576 bytes, Retrieved=true, Duration=0.151299ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_416, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_415, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048336ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_417, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_415, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.075486ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_418, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E5BEA7814F73FE398AB595ADF2E45554__1_0_13123_0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.146333ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_419, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_418, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044696ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_420, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_418, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.074491ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Maps/Bar.umap, AllOfLoadPackage_Duration=239.763387ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000995ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=36.866657ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.055950ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.560831ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=162.099276ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_421, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__53D9503621D53E4F7C8A29751DB20288A8DA1CAB, StartTime=2015.11.29-16.45.36, HierarchicalDDC, Duration=0.096340ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_422, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_421, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.079788ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdF2AEA2AD49F51D35576001A64F325507_164, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__53D9503621D53E4F7C8A29751DB20288A8DA1CAB, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.216186ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_423, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__DF1F759487BB80CFAE3F13B05B7265B398B57DB3, StartTime=2015.11.29-16.45.36, HierarchicalDDC, Duration=0.070184ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdF2AEA2AD49F51D35576001A64F325507_165, CachedDataProbablyExists, Parent=DDCTransactionIdF2AEA2AD49F51D35576001A64F325507_164, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062574ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_424, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_423, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049330ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdF2AEA2AD49F51D35576001A64F325507_166, GetCachedData, Parent=DDCTransactionIdF2AEA2AD49F51D35576001A64F325507_164, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.115875ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_104, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__DF1F759487BB80CFAE3F13B05B7265B398B57DB3, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=4437 bytes, Retrieved=true, Duration=0.176791ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_105, CachedDataProbablyExists, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_104, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053301ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_106, GetCachedData, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_104, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.093695ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_180, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__0D86E6EA85439ED9C21E2C2BDFE97C6970BE1A7A, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=2.554204ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_181, CachedDataProbablyExists, Parent=DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_180, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063896ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_107, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__0855BB090AE1D9F9CD225BE784E702354E7BFF7D, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=524550 bytes, Retrieved=true, Duration=0.800196ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_108, CachedDataProbablyExists, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_107, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.051979ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_182, GetCachedData, Parent=DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_180, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.606850ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_109, GetCachedData, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_107, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.328753ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_110, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__90A2B2A8794B247F6862B0B404E5FC6C0C198D7D, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.343986ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_111, CachedDataProbablyExists, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_110, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.082105ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_112, GetCachedData, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_110, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.147987ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_113, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__46BC831546E49017ED87453428A2C5502B8A3439, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.200629ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_114, CachedDataProbablyExists, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_113, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047673ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_115, GetCachedData, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_113, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.108257ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_116, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__E193983A8019021DF0055647164D4C4E55FA7A85, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.163548ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_117, CachedDataProbablyExists, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_116, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049658ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_118, GetCachedData, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_116, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.086408ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_119, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__7148FCEAAD8B93B62D0A5E55C3FB91F874C32AF0, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.621088ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_120, CachedDataProbablyExists, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_119, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046019ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_121, GetCachedData, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_119, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.377417ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_183, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__BA4F7EE57EE284DE15007C85D9369DC859E1BD99, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.299286ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_184, CachedDataProbablyExists, Parent=DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_183, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083432ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_122, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__3CBB62CD54EAB30A8DBE00A152CDEA68F8248D65, StartTime=2015.11.29-16.45.36, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.452906ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_185, GetCachedData, Parent=DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_183, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.141699ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_123, CachedDataProbablyExists, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_122, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064559ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_124, GetCachedData, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_122, StartTime=2015.11.29-16.45.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.095017ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
