DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.30-14.15.44, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.786625ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_227, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf8B49493B__09C42B72BDA1D111D402BDA32881FF9102009924, StartTime=2015.10.30-14.16.09, HierarchicalDDC, DataSize=138753 bytes, Retrieved=true, Duration=13.467609ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/UI/TimeMeter.uasset, AllOfLoadPackage_Duration=576.428063ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.065554ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041384ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.270482ms, SavePackageCacheForCookedPlatformData_HitCount=4, SaveCookedPackage_Duration=15.387811ms, SaveCookedPackage_HitCount=3, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_193, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/TimeMeter.uasset, FlushAsyncLoading=0.012249ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.112232ms, TagPackageExports=2.235059ms, BeginCacheForCookedPlatformData=0.012912ms, SerializeImports=0.265516ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.016883ms, SerializeSummary=0.010595ms, SerializeNames=0.078462ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.126138ms, SortExportsNonSeekfree=0.211883ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=1.319647ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.024829ms, SerializeImportMap=0.007614ms, SerializeExportMap=0.008609ms, SerializeDependencyMap=0.005297ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015229ms, SerializeExports=0.121832ms, SerializeBulkData=0.008609ms, AsyncWrite=0.069857ms, UnaccountedTime=0.097994ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_228, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_730EB88C4DC52E20E2729B97E16F3__113C38F36EB224851E231FFBB12DCA68B54F672C, StartTime=2015.10.30-14.16.09, HierarchicalDDC, Duration=0.010591ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_35, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_730EB88C4DC52E20E2729B97E16F3__113C38F36EB224851E231FFBB12DCA68B54F672C, StartTime=2015.10.30-14.16.09, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.112895ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_194, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/OrientParticle.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.078134ms, TagPackageExports=0.046682ms, BeginCacheForCookedPlatformData=0.034761ms, SerializeImports=0.049662ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003308ms, SerializeSummary=0.007618ms, SerializeNames=0.012580ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.145674ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005625ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.046019ms, SerializeBulkData=0.007946ms, AsyncWrite=0.055619ms, UnaccountedTime=0.134747ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_195, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultParticle.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.081774ms, TagPackageExports=0.447605ms, BeginCacheForCookedPlatformData=0.015233ms, SerializeImports=0.421450ms, GatherLocalizableTextData=0.004306ms, MarkNames=0.004966ms, SerializeSummary=0.009932ms, SerializeNames=0.069194ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.016224ms, SortExportsNonSeekfree=0.005957ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.763781ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.008941ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.674721ms, SerializeBulkData=0.011917ms, AsyncWrite=0.112895ms, UnaccountedTime=0.108588ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/UI/Pointer.uasset, AllOfLoadPackage_Duration=0.038076ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.072174ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037741ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.084423ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.790085ms, SaveCookedPackage_HitCount=1, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_196, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/Pointer.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.083100ms, TagPackageExports=2.379071ms, BeginCacheForCookedPlatformData=0.009272ms, SerializeImports=0.163879ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.017218ms, SerializeSummary=0.009932ms, SerializeNames=0.066213ms, SerializeGatherableTextData=0.003312ms, BuildExportMap=0.137392ms, SortExportsNonSeekfree=0.128124ms, SortExportsSeekfreeConstructor=0.015561ms, SortExportsSeekfreeInner=1.165036ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.019867ms, SerializeImportMap=0.007614ms, SerializeExportMap=0.006292ms, SerializeDependencyMap=0.003643ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.057276ms, SerializeBulkData=0.008605ms, AsyncWrite=0.071179ms, UnaccountedTime=0.107266ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/UI/EnemyHealth.uasset, AllOfLoadPackage_Duration=0.050321ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.058930ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.090383ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.084426ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.828817ms, SaveCookedPackage_HitCount=1, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_197, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/EnemyHealth.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.087403ms, TagPackageExports=2.438333ms, BeginCacheForCookedPlatformData=0.009932ms, SerializeImports=0.150971ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.012249ms, SerializeSummary=0.011589ms, SerializeNames=0.065882ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.091046ms, SortExportsNonSeekfree=0.120178ms, SortExportsSeekfreeConstructor=0.013243ms, SortExportsSeekfreeInner=1.066375ms, SortExportsSeekfree=0.004638ms, BuildDependencyMap=0.018537ms, SerializeImportMap=0.005629ms, SerializeExportMap=0.005960ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015229ms, SerializeExports=0.068534ms, SerializeBulkData=0.009269ms, AsyncWrite=0.084750ms, UnaccountedTime=0.104290ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/TestEnemyRed.uasset, AllOfLoadPackage_Duration=7.066034ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.010595ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.034098ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.029135ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=14.675353ms, SaveCookedPackage_HitCount=1, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_198, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/TestEnemyRed.uasset, FlushAsyncLoading=0.011254ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.181757ms, TagPackageExports=1.344807ms, BeginCacheForCookedPlatformData=0.010591ms, SerializeImports=0.140045ms, GatherLocalizableTextData=0.004303ms, MarkNames=0.008941ms, SerializeSummary=0.010263ms, SerializeNames=0.038072ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.054959ms, SortExportsNonSeekfree=0.085745ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=8.887582ms, SortExportsSeekfree=0.011258ms, BuildDependencyMap=0.015229ms, SerializeImportMap=0.004970ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020195ms, SerializeExports=0.051647ms, SerializeBulkData=0.009600ms, AsyncWrite=0.080783ms, UnaccountedTime=0.104949ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/TestEnemy.uasset, AllOfLoadPackage_Duration=0.038404ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.251945ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035424ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.320479ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=41.239765ms, SaveCookedPackage_HitCount=1, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_199, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/TestEnemy.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.172488ms, TagPackageExports=12.024142ms, BeginCacheForCookedPlatformData=0.018869ms, SerializeImports=0.462174ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.038072ms, SerializeSummary=0.010926ms, SerializeNames=0.155602ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.467472ms, SortExportsNonSeekfree=0.878993ms, SortExportsSeekfreeConstructor=0.011917ms, SortExportsSeekfreeInner=8.989551ms, SortExportsSeekfree=0.010595ms, BuildDependencyMap=0.045355ms, SerializeImportMap=0.016224ms, SerializeExportMap=0.014566ms, SerializeDependencyMap=0.005297ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021189ms, SerializeExports=0.159908ms, SerializeBulkData=0.009932ms, AsyncWrite=0.087403ms, UnaccountedTime=0.122163ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/selector.uasset, AllOfLoadPackage_Duration=32.346554ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002317ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035755ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009600ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.543948ms, SaveCookedPackage_HitCount=1, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_200, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/selector.uasset, FlushAsyncLoading=0.010267ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.071842ms, TagPackageExports=0.005297ms, BeginCacheForCookedPlatformData=0.002317ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Defaultpparticle.uasset, AllOfLoadPackage_Duration=0.049662ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007283ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.016887ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013243ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.114380ms, SaveCookedPackage_HitCount=1, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_201, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Defaultpparticle.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.064559ms, TagPackageExports=0.066876ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.122163ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.009600ms, SerializeSummary=0.008278ms, SerializeNames=0.068862ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.100978ms, SortExportsNonSeekfree=0.128124ms, SortExportsSeekfreeConstructor=0.013575ms, SortExportsSeekfreeInner=0.687633ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.014570ms, SerializeImportMap=0.004634ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012249ms, SerializeExports=0.065219ms, SerializeBulkData=0.008278ms, AsyncWrite=0.055291ms, UnaccountedTime=0.106603ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
../../../Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, AllOfLoadPackage_Duration=29.844332ms, AllOfLoadPackage_HitCount=4, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=4, CacheForCookedPlatformData_Duration=0.498921ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.036418ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072174ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.497433ms, SaveCookedPackage_HitCount=1, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_229, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.10.30-14.16.09, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_36, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.10.30-14.16.09, HierarchicalDDC, DataSize=65848 bytes, Retrieved=true, Duration=0.174146ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_202, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.083100ms, TagPackageExports=0.046019ms, BeginCacheForCookedPlatformData=0.033438ms, SerializeImports=0.050656ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.007614ms, SerializeNames=0.017546ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.146333ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.051316ms, SerializeBulkData=0.007946ms, AsyncWrite=0.058599ms, UnaccountedTime=0.130441ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, AllOfLoadPackage_Duration=31.124197ms, AllOfLoadPackage_HitCount=221, ResolveRedirectors_Duration=0.013579ms, ResolveRedirectors_HitCount=221, CacheForCookedPlatformData_Duration=20.454511ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035755ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072833ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.583509ms, SaveCookedPackage_HitCount=1, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_230, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.10.30-14.16.09, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_40, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.10.30-14.16.09, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=19.996311ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_41, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__E711B9F5E3FE93BF616817FF2150AFFDB1723C2E, StartTime=2015.10.30-14.16.09, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.074822ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_37, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__A885F07B0952CD16CE13DADC3D75FAA72804CE9A, StartTime=2015.10.30-14.16.09, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.179108ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_203, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, FlushAsyncLoading=0.010923ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.103291ms, TagPackageExports=0.045691ms, BeginCacheForCookedPlatformData=0.034098ms, SerializeImports=0.051316ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008605ms, SerializeNames=0.015233ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008605ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.147991ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.050325ms, SerializeBulkData=0.007946ms, AsyncWrite=0.057604ms, UnaccountedTime=0.130113ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
../../../Engine/Content/MobileResources/HUD/MobileHUDButton1_off.uasset, AllOfLoadPackage_Duration=28.912582ms, AllOfLoadPackage_HitCount=422, ResolveRedirectors_Duration=0.032768ms, ResolveRedirectors_HitCount=422, CacheForCookedPlatformData_Duration=39.551638ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035755ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.070520ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.464654ms, SaveCookedPackage_HitCount=1, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
