DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.28.45, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.489984ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_144, GetCachedData, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_142, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=36.473675ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_167, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E1D747E4BA32F7D530ED48231A1C__10524730D265CE10768302C50EDE90D29267E9E9, StartTime=2015.11.29-16.30.41, HierarchicalDDC, DataSize=524552 bytes, Retrieved=true, Duration=283.540161ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_168, CachedDataProbablyExists, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_167, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=31.420551ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_143, GetCachedData, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_141, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=91.409492ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_145, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_DA9A8AD44E4E0791029ED78F5495A5B5_0__B5B6E2A76D3AA59238822F3B8833465680A9A81A, StartTime=2015.11.29-16.30.41, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=112.153030ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_146, CachedDataProbablyExists, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_145, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=82.306709ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_169, GetCachedData, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_167, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=251.709061ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_147, GetCachedData, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_145, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=29.779770ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_144, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_3A10A763413311D5F58AC1829854DD54_0__B782B43A2B59AD7B0778D2B32181835D63F2D295, StartTime=2015.11.29-16.30.41, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=79.956779ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_145, CachedDataProbablyExists, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_144, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=47.716160ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_148, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5B3423FC4BD82943796392A5B8A76__9D9E122901DD1A6F018741B8B682B6A9484DE7FB, StartTime=2015.11.29-16.30.41, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=36.975250ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_149, CachedDataProbablyExists, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_148, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.099655ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_150, GetCachedData, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_148, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=36.832230ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_146, GetCachedData, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_144, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=32.155861ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_151, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5B3423FC4BD82943796392A5B8A76__98BEAB85E2524A3D554F80C248759189E9AC56A5, StartTime=2015.11.29-16.30.41, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=124.897575ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_152, CachedDataProbablyExists, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_151, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.128787ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_153, GetCachedData, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_151, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=124.620140ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_147, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_3A10A763413311D5F58AC1829854DD54_0__093E16D3EB79D2C0F74AA9F7683C171B8BF559CA, StartTime=2015.11.29-16.30.41, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=107.315758ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_148, CachedDataProbablyExists, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_147, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=78.773201ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_149, GetCachedData, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_147, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=28.441254ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_170, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E1D747E4BA32F7D530ED48231A1C__D511C3BB062A99BC228A9531568084E86B6733EC, StartTime=2015.11.29-16.30.41, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=721.007446ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_171, CachedDataProbablyExists, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_170, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=19.382841ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_150, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1F2AA85546E929A55FBC14B7EC637__827B5D71234708101ADDDC69A71920A8CBF890B2, StartTime=2015.11.29-16.30.41, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=21.418922ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_151, CachedDataProbablyExists, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_150, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.415493ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_152, GetCachedData, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_150, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=20.953768ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_154, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5B3423FC4BD82943796392A5B8A76__A4100196621412530A0E301118FADB2221E2DE91, StartTime=2015.11.29-16.30.41, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=649.285339ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_155, CachedDataProbablyExists, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_154, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=36.630604ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_172, GetCachedData, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_170, StartTime=2015.11.29-16.30.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=701.476624ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_153, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1F2AA85546E929A55FBC14B7EC637__3324D6E74DCB9268BF9FB704BC1EB6F6434EF067, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=695.455444ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_154, CachedDataProbablyExists, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_153, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=619.246704ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_156, GetCachedData, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_154, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=612.569031ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_155, GetCachedData, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_153, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=76.030281ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_157, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5B3423FC4BD82943796392A5B8A76__24DF89457FB94E19B523FF081ABD8572DD50B416, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=148.675705ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_158, CachedDataProbablyExists, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_157, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=39.883369ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_159, GetCachedData, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_157, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=108.722481ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_173, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E1D747E4BA32F7D530ED48231A1C__69BD42C2A88CCB32576290A27E5796098D0693FF, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=201.406586ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_174, CachedDataProbablyExists, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_173, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=75.999825ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_156, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1F2AA85546E929A55FBC14B7EC637__A40FAA3E75FAD6C31492FF87D34348399647C799, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=148.894547ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_157, CachedDataProbablyExists, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_156, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=84.813576ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_175, GetCachedData, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_173, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=125.322670ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_158, GetCachedData, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_156, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=63.999523ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_160, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2B5F3564F7B4E5356006AA561216__50A46EC0BF75A8E1D7E1D74527CEDFA7E5E1B6B5, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=79.456200ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_161, CachedDataProbablyExists, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_160, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.079125ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_162, GetCachedData, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_160, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=79.329391ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_159, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1F2AA85546E929A55FBC14B7EC637__C970D91C720B4E6A67D466B5CF8D3CB6B7C735AD, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=28.172754ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_160, CachedDataProbablyExists, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_159, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.101306ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_161, GetCachedData, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_159, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=28.030396ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_163, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2B5F3564F7B4E5356006AA561216__FBDA2BECA8966C57353CDC2D6AE180F6CAAF16CB, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=155.010406ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_164, CachedDataProbablyExists, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_163, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=40.972260ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_162, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D94B96746F05E8D6D26B7AC7A2FA__162C0FCB2A06025FA4AD8AD873AE325A24EC89B8, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=70.026657ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_163, CachedDataProbablyExists, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_162, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.107270ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_164, GetCachedData, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_162, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=69.872047ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_176, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E1D747E4BA32F7D530ED48231A1C__98B40AF99E39EEAA94AEAFA37EEFC65EF3D73B86, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=61.548275ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_177, CachedDataProbablyExists, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_176, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.097666ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_178, GetCachedData, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_176, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=61.404922ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_165, GetCachedData, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_163, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=113.890816ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_165, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D94B96746F05E8D6D26B7AC7A2FA__1A1F0207BE924180D320B0DA1024062CC5C69F7E, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=149.014725ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_166, CachedDataProbablyExists, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_165, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.098992ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_167, GetCachedData, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_165, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=148.789917ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_179, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5DC78A0B48640C963FE60A940A813__2A1B600629FA38CFC30ED4785B3F2B8C2FDC4933, StartTime=2015.11.29-16.30.42, HierarchicalDDC, DataSize=3294 bytes, Retrieved=true, Duration=92.156052ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_180, CachedDataProbablyExists, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_179, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.183083ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_181, GetCachedData, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_179, StartTime=2015.11.29-16.30.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=91.937218ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_166, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2B5F3564F7B4E5356006AA561216__AB078FB9E49202D75D5BBE0EE8C17CFA149424F1, StartTime=2015.11.29-16.30.43, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=80.121651ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_167, CachedDataProbablyExists, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_166, StartTime=2015.11.29-16.30.43, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.119846ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_168, GetCachedData, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_166, StartTime=2015.11.29-16.30.43, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=79.946846ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_182, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2B5F3564F7B4E5356006AA561216__16B38F0986E2AA3798E6AFD5A1190285E8A17341, StartTime=2015.11.29-16.30.43, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=110.299034ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_183, CachedDataProbablyExists, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_182, StartTime=2015.11.29-16.30.43, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=85.966034ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_168, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D94B96746F05E8D6D26B7AC7A2FA__0CC530ECBB2026FA15293307C4A90A346111BFC1, StartTime=2015.11.29-16.30.43, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=49.321190ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
