DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.30-15.30.04, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.593942ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_291, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, FlushAsyncLoading=0.017218ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.158254ms, TagPackageExports=0.057604ms, BeginCacheForCookedPlatformData=0.034761ms, SerializeImports=0.052974ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.008609ms, SerializeNames=0.018869ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.151962ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011254ms, SerializeExports=0.077803ms, SerializeBulkData=0.009269ms, AsyncWrite=0.084758ms, UnaccountedTime=0.140041ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
../../../Engine/Content/MobileResources/HUD/T_Castle_ThumbstickInner.uasset, AllOfLoadPackage_Duration=28.341245ms, AllOfLoadPackage_HitCount=383, ResolveRedirectors_Duration=0.026479ms, ResolveRedirectors_HitCount=383, CacheForCookedPlatformData_Duration=46.587877ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052970ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.073835ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.507692ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_393, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A4535AA24BB699361857049E2A844B2__33DC436FC8699D1B1039C88C7BD1A5C66D1E258A, StartTime=2015.11.30-15.30.49, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_217, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A4535AA24BB699361857049E2A844B2__33DC436FC8699D1B1039C88C7BD1A5C66D1E258A, StartTime=2015.11.30-15.30.49, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=46.379963ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_292, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/T_Castle_ThumbstickInner.uasset, FlushAsyncLoading=0.016883ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.091046ms, TagPackageExports=0.051312ms, BeginCacheForCookedPlatformData=0.034764ms, SerializeImports=0.052638ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003975ms, SerializeSummary=0.008937ms, SerializeNames=0.018541ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.154607ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.007287ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011589ms, SerializeExports=0.047673ms, SerializeBulkData=0.008278ms, AsyncWrite=0.053637ms, UnaccountedTime=0.138387ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/2dFlipBookGameMode.uasset, AllOfLoadPackage_Duration=7.112384ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009604ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.049002ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.022180ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.167509ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_293, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/2dFlipBookGameMode.uasset, FlushAsyncLoading=0.014570ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.083100ms, TagPackageExports=0.532363ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.054296ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.007950ms, SerializeSummary=0.007942ms, SerializeNames=0.037413ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.072174ms, SortExportsNonSeekfree=0.014897ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=3.656339ms, SortExportsSeekfree=0.006624ms, BuildDependencyMap=0.011254ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.025492ms, SerializeBulkData=0.008278ms, AsyncWrite=0.059262ms, UnaccountedTime=0.088725ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_394, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3A83DD754C0386805A4FE8947E7950A6__1_0_13123_0, StartTime=2015.11.30-15.30.49, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=164.963043ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_395, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_394, StartTime=2015.11.30-15.30.49, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.079457ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_396, GetCachedData, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_394, StartTime=2015.11.30-15.30.49, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=164.843521ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_397, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4ADBA3FF4A1CAC0900065B9508841249__1_0_13123_0, StartTime=2015.11.30-15.30.49, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=91.784592ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_398, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_397, StartTime=2015.11.30-15.30.49, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=56.160439ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_399, GetCachedData, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_397, StartTime=2015.11.30-15.30.49, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=35.557278ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_400, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E9D35B384E9AEF1314BA65B075E73A51__1_0_13123_0, StartTime=2015.11.30-15.30.49, HierarchicalDDC, DataSize=149502 bytes, Retrieved=true, Duration=575.684143ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_401, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_400, StartTime=2015.11.30-15.30.49, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=525.965332ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_402, GetCachedData, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_400, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=49.511223ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_403, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9C4CDBC84B460948026551A7DBE9ED79__1_0_13123_0, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=72019 bytes, Retrieved=true, Duration=37.582432ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_404, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_403, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.214532ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_405, GetCachedData, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_403, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=37.273212ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_406, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_442238A542D14A6E9EF1909AA079E6D9__1_0_13123_0, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=6750 bytes, Retrieved=true, Duration=14.251251ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_407, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_406, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.099983ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_408, GetCachedData, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_406, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=14.102600ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_409, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EB045BEA46A8F29023EC00AEA655CC83__1_0_13123_0, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=1707 bytes, Retrieved=true, Duration=19.939699ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_410, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_409, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.116203ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_411, GetCachedData, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_409, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=19.782774ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_412, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C989537C4CD396786DFD4FAA3E70CCB6__1_0_13123_0, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=3501 bytes, Retrieved=true, Duration=26.161835ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_413, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_412, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=14.314484ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_414, GetCachedData, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_412, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=11.777494ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_415, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2507D7A1444B3856A7A26D8E8EC5F0DD__1_0_13123_0, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=466 bytes, Retrieved=true, Duration=27.183514ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_416, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_415, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=13.978116ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_417, GetCachedData, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_415, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=13.128590ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_418, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_35AFC51B44FC51619113BB891B68B559__1_0_13123_0, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=2576 bytes, Retrieved=true, Duration=18.070147ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_419, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_418, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=10.808449ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_420, GetCachedData, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_418, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=7.194817ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_421, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E5BEA7814F73FE398AB595ADF2E45554__1_0_13123_0, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=12.788914ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_422, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_421, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096012ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_423, GetCachedData, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_421, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=12.658473ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Maps/Bar.umap, AllOfLoadPackage_Duration=1289.206579ms, AllOfLoadPackage_HitCount=5288, ResolveRedirectors_Duration=0.422738ms, ResolveRedirectors_HitCount=5288, CacheForCookedPlatformData_Duration=975.335266ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.076145ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.518788ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=75.336687ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_424, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__53D9503621D53E4F7C8A29751DB20288A8DA1CAB, StartTime=2015.11.30-15.30.50, HierarchicalDDC, Duration=0.110582ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_425, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_424, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.094354ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_218, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__53D9503621D53E4F7C8A29751DB20288A8DA1CAB, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=14.001623ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_426, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__DF1F759487BB80CFAE3F13B05B7265B398B57DB3, StartTime=2015.11.30-15.30.50, HierarchicalDDC, Duration=0.068862ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_427, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_426, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049662ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_219, CachedDataProbablyExists, Parent=DDCTransactionId9A527AE248A2A193D6B5E3931A711162_218, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.071511ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_220, GetCachedData, Parent=DDCTransactionId9A527AE248A2A193D6B5E3931A711162_218, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=13.888064ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_246, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__DF1F759487BB80CFAE3F13B05B7265B398B57DB3, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=4437 bytes, Retrieved=true, Duration=25.733099ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_247, CachedDataProbablyExists, Parent=DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_246, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.058599ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_248, GetCachedData, Parent=DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_246, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=25.639072ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_177, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__0D86E6EA85439ED9C21E2C2BDFE97C6970BE1A7A, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=756.056519ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_178, CachedDataProbablyExists, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_177, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.105940ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_179, GetCachedData, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_177, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=755.206665ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_249, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__0855BB090AE1D9F9CD225BE784E702354E7BFF7D, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=524550 bytes, Retrieved=true, Duration=645.253906ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_250, CachedDataProbablyExists, Parent=DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_249, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.103623ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_251, GetCachedData, Parent=DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_249, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=644.768555ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_252, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__90A2B2A8794B247F6862B0B404E5FC6C0C198D7D, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=99.987518ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_253, CachedDataProbablyExists, Parent=DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_252, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.101309ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_254, GetCachedData, Parent=DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_252, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=99.757095ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_180, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__7148FCEAAD8B93B62D0A5E55C3FB91F874C32AF0, StartTime=2015.11.30-15.30.50, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=162.662430ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_181, CachedDataProbablyExists, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_180, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.092700ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_182, GetCachedData, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_180, StartTime=2015.11.30-15.30.50, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=162.355850ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
