DDCTransactionId78B80D3F45223A0A79374596B6FF504C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.32.40, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.195826ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_157, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1F2AA85546E929A55FBC14B7EC637__827B5D71234708101ADDDC69A71920A8CBF890B2, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=0.163879ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_158, CachedDataProbablyExists, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_157, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045687ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_159, GetCachedData, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_157, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.087071ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_160, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1F2AA85546E929A55FBC14B7EC637__3324D6E74DCB9268BF9FB704BC1EB6F6434EF067, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.320476ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_161, CachedDataProbablyExists, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_160, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044033ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_162, GetCachedData, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_160, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.139710ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_138, GetCachedData, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_136, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.212215ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_174, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E1D747E4BA32F7D530ED48231A1C__D511C3BB062A99BC228A9531568084E86B6733EC, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.323124ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_175, CachedDataProbablyExists, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_174, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057604ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_176, GetCachedData, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_174, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.135407ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_163, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1F2AA85546E929A55FBC14B7EC637__A40FAA3E75FAD6C31492FF87D34348399647C799, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.183415ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_164, CachedDataProbablyExists, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_163, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047009ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_165, GetCachedData, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_163, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.092369ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_139, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_3A10A763413311D5F58AC1829854DD54_0__093E16D3EB79D2C0F74AA9F7683C171B8BF559CA, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.183083ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_140, CachedDataProbablyExists, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_139, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053301ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_141, GetCachedData, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_139, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.095680ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_166, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1F2AA85546E929A55FBC14B7EC637__C970D91C720B4E6A67D466B5CF8D3CB6B7C735AD, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.164542ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_167, CachedDataProbablyExists, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_166, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044692ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_177, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E1D747E4BA32F7D530ED48231A1C__69BD42C2A88CCB32576290A27E5796098D0693FF, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.239033ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_142, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2B5F3564F7B4E5356006AA561216__50A46EC0BF75A8E1D7E1D74527CEDFA7E5E1B6B5, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=0.187382ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_168, GetCachedData, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_166, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.084095ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_143, CachedDataProbablyExists, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_142, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052311ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_178, CachedDataProbablyExists, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_177, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048667ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_144, GetCachedData, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_142, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.094358ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_179, GetCachedData, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_177, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.134084ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_169, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D94B96746F05E8D6D26B7AC7A2FA__162C0FCB2A06025FA4AD8AD873AE325A24EC89B8, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=0.158582ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_170, CachedDataProbablyExists, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_169, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.043698ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_171, GetCachedData, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_169, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.083096ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_145, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2B5F3564F7B4E5356006AA561216__FBDA2BECA8966C57353CDC2D6AE180F6CAAF16CB, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.294983ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_146, CachedDataProbablyExists, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_145, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047345ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_180, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E1D747E4BA32F7D530ED48231A1C__98B40AF99E39EEAA94AEAFA37EEFC65EF3D73B86, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.207581ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_147, GetCachedData, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_145, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.138719ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_181, CachedDataProbablyExists, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_180, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044033ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_172, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D94B96746F05E8D6D26B7AC7A2FA__1A1F0207BE924180D320B0DA1024062CC5C69F7E, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=1.078296ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_173, CachedDataProbablyExists, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_172, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044361ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_182, GetCachedData, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_180, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.093691ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_174, GetCachedData, Parent=DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_172, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.921037ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_183, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5DC78A0B48640C963FE60A940A813__2A1B600629FA38CFC30ED4785B3F2B8C2FDC4933, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=3294 bytes, Retrieved=true, Duration=0.157256ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_184, CachedDataProbablyExists, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_183, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048667ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_148, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2B5F3564F7B4E5356006AA561216__AB078FB9E49202D75D5BBE0EE8C17CFA149424F1, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.196658ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_149, CachedDataProbablyExists, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_148, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050321ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_185, GetCachedData, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_183, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.084095ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_150, GetCachedData, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_148, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.096340ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_186, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2B5F3564F7B4E5356006AA561216__16B38F0986E2AA3798E6AFD5A1190285E8A17341, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.165537ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_187, CachedDataProbablyExists, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_186, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047673ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_188, GetCachedData, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_186, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.089388ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_189, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D94B96746F05E8D6D26B7AC7A2FA__0CC530ECBB2026FA15293307C4A90A346111BFC1, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.191689ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_190, CachedDataProbablyExists, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_189, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045028ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_151, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D94B96746F05E8D6D26B7AC7A2FA__C6AF362085D5F83D28E05EE549CFCB35856805EE, StartTime=2015.11.29-18.32.58, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.190698ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_152, CachedDataProbablyExists, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_151, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048999ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_191, GetCachedData, Parent=DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_189, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.090715ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_153, GetCachedData, Parent=DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_151, StartTime=2015.11.29-18.32.58, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.105944ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_289, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Maps/ThirdPersonExampleMap.umap, FlushAsyncLoading=0.017878ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.143025ms, TagPackageExports=28.812714ms, BeginCacheForCookedPlatformData=1.890410ms, SerializeImports=5.016379ms, GatherLocalizableTextData=0.008605ms, MarkNames=0.105612ms, SerializeSummary=0.015561ms, SerializeNames=0.476409ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=1.838766ms, SortExportsNonSeekfree=7.598724ms, SortExportsSeekfreeConstructor=0.023507ms, SortExportsSeekfreeInner=39.611233ms, SortExportsSeekfree=0.010923ms, BuildDependencyMap=0.226121ms, SerializeImportMap=0.078466ms, SerializeExportMap=0.052970ms, SerializeDependencyMap=0.015892ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017215ms, SerializeExports=14.544580ms, SerializeBulkData=18.720034ms, AsyncWrite=14.352556ms, UnaccountedTime=5.415648ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_290, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Sphere.uasset, FlushAsyncLoading=0.020526ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.186060ms, TagPackageExports=0.048008ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.068199ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004634ms, SerializeSummary=0.010263ms, SerializeNames=0.030458ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.018541ms, SortExportsNonSeekfree=0.007618ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.677370ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.080779ms, SerializeBulkData=0.009932ms, AsyncWrite=0.067540ms, UnaccountedTime=0.087403ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_291, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cone.uasset, FlushAsyncLoading=0.029795ms, FlushStreamingFunc=0.007283ms, BlockTillAllRequestsFinished=0.004966ms, ResetLoadersForSaveUnMarkAllObjects=2.897527ms, TagPackageExports=0.056613ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.078794ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.005629ms, SerializeSummary=0.010926ms, SerializeNames=0.036746ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.019204ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.658169ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.008941ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017878ms, SerializeExports=0.076476ms, SerializeBulkData=0.009932ms, AsyncWrite=0.076476ms, UnaccountedTime=0.084423ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_292, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions03/Procedurals/ComputeFilterWidth.uasset, FlushAsyncLoading=0.018209ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.125807ms, TagPackageExports=0.054959ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.096343ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.006620ms, SerializeSummary=0.007946ms, SerializeNames=0.030790ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.067540ms, SortExportsNonSeekfree=0.049658ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.240359ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.011917ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.051647ms, SerializeBulkData=0.007942ms, AsyncWrite=0.056613ms, UnaccountedTime=0.096671ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_293, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/AntiAliasedTextMaterialTranslucent.uasset, FlushAsyncLoading=0.016883ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.139378ms, TagPackageExports=0.376094ms, BeginCacheForCookedPlatformData=0.007287ms, SerializeImports=0.474755ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.011258ms, SerializeSummary=0.009600ms, SerializeNames=0.099652ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.114217ms, SortExportsNonSeekfree=0.131436ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=1.068693ms, SortExportsSeekfree=0.006951ms, BuildDependencyMap=0.017881ms, SerializeImportMap=0.006620ms, SerializeExportMap=0.005957ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.007614ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022180ms, SerializeExports=3.687792ms, SerializeBulkData=0.024833ms, AsyncWrite=0.188712ms, UnaccountedTime=0.119518ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
