DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.31.30, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.535011ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_139, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_15564967414184874DBCB89C44D5959C__BC764A2C9EE4304B0C67B21817404693E1F7E028, StartTime=2015.11.29-18.31.37, HierarchicalDDC, Duration=0.010926ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_22, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/DefaultTexture.uasset, FlushAsyncLoading=0.006288ms, FlushStreamingFunc=0.004634ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.088725ms, TagPackageExports=0.080783ms, BeginCacheForCookedPlatformData=0.040721ms, SerializeImports=0.058930ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003975ms, SerializeSummary=0.009600ms, SerializeNames=0.014566ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.160899ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.049993ms, SerializeBulkData=0.010595ms, AsyncWrite=0.070848ms, UnaccountedTime=0.153288ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_15564967414184874DBCB89C44D5959C__BC764A2C9EE4304B0C67B21817404693E1F7E028, StartTime=2015.11.29-18.31.37, HierarchicalDDC, DataSize=3559 bytes, Retrieved=true, Duration=0.135407ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_4, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_15564967414184874DBCB89C44D5959C__9D39F803524611E06A149C72524AD5B16F591378, StartTime=2015.11.29-18.31.37, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.126801ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_23, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Translucent_OneSided.uasset, FlushAsyncLoading=0.006955ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.101969ms, TagPackageExports=0.105284ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.154279ms, GatherLocalizableTextData=0.004303ms, MarkNames=0.004638ms, SerializeSummary=0.009269ms, SerializeNames=0.046682ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.013243ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.209898ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.167519ms, SerializeBulkData=0.009269ms, AsyncWrite=0.072174ms, UnaccountedTime=0.090715ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_24, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Opaque.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.005629ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.164211ms, TagPackageExports=0.089720ms, BeginCacheForCookedPlatformData=0.004306ms, SerializeImports=0.111569ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005960ms, SerializeSummary=0.009600ms, SerializeNames=0.043038ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.012580ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.405893ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.139713ms, SerializeBulkData=0.009269ms, AsyncWrite=0.066876ms, UnaccountedTime=0.088725ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_25, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Opaque_OneSided.uasset, FlushAsyncLoading=0.008605ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.090715ms, TagPackageExports=0.069857ms, BeginCacheForCookedPlatformData=0.015229ms, SerializeImports=0.154611ms, GatherLocalizableTextData=0.004634ms, MarkNames=0.004634ms, SerializeSummary=0.009932ms, SerializeNames=0.040721ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.174142ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.100978ms, SerializeBulkData=0.009269ms, AsyncWrite=0.061247ms, UnaccountedTime=0.087734ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_26, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Masked.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.421122ms, TagPackageExports=0.113226ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.138719ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.006288ms, SerializeSummary=0.009932ms, SerializeNames=0.050656ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012912ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.403576ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.181425ms, SerializeBulkData=0.009600ms, AsyncWrite=0.069194ms, UnaccountedTime=0.279091ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_27, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Masked_OneSided.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.077471ms, TagPackageExports=0.110909ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.132758ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004634ms, SerializeSummary=0.007283ms, SerializeNames=0.048336ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.010926ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.203274ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.176460ms, SerializeBulkData=0.008941ms, AsyncWrite=0.056610ms, UnaccountedTime=0.074163ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_28, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDamageTypes/DmgTypeBP_Environmental.uasset, FlushAsyncLoading=0.004303ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.062905ms, TagPackageExports=0.094689ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.030786ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005297ms, SerializeSummary=0.009932ms, SerializeNames=0.026818ms, SerializeGatherableTextData=0.003312ms, BuildExportMap=0.046678ms, SortExportsNonSeekfree=0.007287ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.136402ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011586ms, SerializeExports=0.022847ms, SerializeBulkData=0.013903ms, AsyncWrite=0.081442ms, UnaccountedTime=0.131764ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_29, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMeshes/Sphere.uasset, FlushAsyncLoading=0.006292ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.426751ms, TagPackageExports=0.048999ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.065222ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004634ms, SerializeSummary=0.008278ms, SerializeNames=0.024498ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.014570ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.402577ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017215ms, SerializeExports=0.065222ms, SerializeBulkData=0.009600ms, AsyncWrite=0.070848ms, UnaccountedTime=0.094358ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_140, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C13BD2BB45C48968C13E6F8322E0CF1A_0__A856BDB1C74F641C3E5A497386077ABA922667E4, StartTime=2015.11.29-18.31.37, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_30, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineFonts/RobotoDistanceField.uasset, FlushAsyncLoading=0.008937ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=1.306407ms, TagPackageExports=0.075813ms, BeginCacheForCookedPlatformData=0.038736ms, SerializeImports=0.080451ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.009272ms, SerializeNames=0.034098ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011921ms, SortExportsNonSeekfree=0.005960ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.265189ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.099324ms, SerializeBulkData=0.008937ms, AsyncWrite=0.080448ms, UnaccountedTime=0.154611ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C13BD2BB45C48968C13E6F8322E0CF1A_0__A856BDB1C74F641C3E5A497386077ABA922667E4, StartTime=2015.11.29-18.31.37, HierarchicalDDC, DataSize=131375 bytes, Retrieved=true, Duration=0.691608ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_31, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultTextMaterialOpaque.uasset, FlushAsyncLoading=0.006292ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.090715ms, TagPackageExports=0.412844ms, BeginCacheForCookedPlatformData=0.006951ms, SerializeImports=0.447940ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.005629ms, SerializeSummary=0.009269ms, SerializeNames=0.239696ms, SerializeGatherableTextData=0.004303ms, BuildExportMap=0.036750ms, SortExportsNonSeekfree=0.014234ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.849858ms, SortExportsSeekfree=0.004966ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017215ms, SerializeExports=0.642277ms, SerializeBulkData=0.009932ms, AsyncWrite=0.104286ms, UnaccountedTime=0.119515ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_141, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__26A4750DDEE85082D5E426AC2FC0FB509DBC0E30, StartTime=2015.11.29-18.31.37, HierarchicalDDC, Duration=0.010591ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__26A4750DDEE85082D5E426AC2FC0FB509DBC0E30, StartTime=2015.11.29-18.31.37, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.175137ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__A74983DD16C9F19298E271B929B3C0B3FE13FC9E, StartTime=2015.11.29-18.31.37, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.182088ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_5, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__BCC05532D8752724EDE6B77A32222320BD230C00, StartTime=2015.11.29-18.31.37, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.601884ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_32, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/S_Trigger.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.086077ms, TagPackageExports=0.053965ms, BeginCacheForCookedPlatformData=0.037413ms, SerializeImports=0.054628ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.003312ms, SerializeSummary=0.008278ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.148319ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010591ms, SerializeExports=0.053965ms, SerializeBulkData=0.121836ms, AsyncWrite=0.092700ms, UnaccountedTime=0.147656ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_142, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_C6F046E346DE53E9987E70930FC6D31__2BC58C7103301983DEFA01C3C389866FD917AABF, StartTime=2015.11.29-18.31.37, HierarchicalDDC, Duration=0.010267ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_6, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_C6F046E346DE53E9987E70930FC6D31__2BC58C7103301983DEFA01C3C389866FD917AABF, StartTime=2015.11.29-18.31.37, HierarchicalDDC, DataSize=5952 bytes, Retrieved=true, Duration=0.099320ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_33, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/GradientTexture0.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.067540ms, TagPackageExports=0.049993ms, BeginCacheForCookedPlatformData=0.038736ms, SerializeImports=0.054955ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003971ms, SerializeSummary=0.006951ms, SerializeNames=0.017218ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008605ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.149313ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.049990ms, SerializeBulkData=0.007283ms, AsyncWrite=0.048339ms, UnaccountedTime=0.125475ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_143, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1EC0B18B47E75959952584B5D8D9E__5D32C5A80AA193E64972D68AD2859B2FE31550F2, StartTime=2015.11.29-18.31.37, HierarchicalDDC, Duration=0.012249ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1EC0B18B47E75959952584B5D8D9E__5D32C5A80AA193E64972D68AD2859B2FE31550F2, StartTime=2015.11.29-18.31.37, HierarchicalDDC, DataSize=1186 bytes, Retrieved=true, Duration=0.162888ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_34, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/Black.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.069857ms, TagPackageExports=0.049658ms, BeginCacheForCookedPlatformData=0.037082ms, SerializeImports=0.051316ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003308ms, SerializeSummary=0.006955ms, SerializeNames=0.011917ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.007287ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.143353ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.048336ms, SerializeBulkData=0.006951ms, AsyncWrite=0.045355ms, UnaccountedTime=0.123158ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_144, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D7D3365419CADDBF5E531B12CF16__6A7B01AEE16F6689DBB96D25DC6090F9194BA503, StartTime=2015.11.29-18.31.37, HierarchicalDDC, Duration=0.015229ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D7D3365419CADDBF5E531B12CF16__6A7B01AEE16F6689DBB96D25DC6090F9194BA503, StartTime=2015.11.29-18.31.37, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.126470ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_35, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Float.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.070851ms, TagPackageExports=0.048336ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.050653ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.006620ms, SerializeNames=0.011921ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.007946ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.139713ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.047013ms, SerializeBulkData=0.007614ms, AsyncWrite=0.046682ms, UnaccountedTime=0.134416ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
