DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.04.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.538647ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_270, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/C_Sky_Horizon_Color.uasset, FlushAsyncLoading=0.016887ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.078466ms, TagPackageExports=0.010595ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.019863ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003640ms, SerializeSummary=0.007946ms, SerializeNames=0.013907ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.073496ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009935ms, SerializeExports=0.012249ms, SerializeBulkData=0.007283ms, AsyncWrite=0.045687ms, UnaccountedTime=0.065222ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_271, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/C_Sky_Cloud_Color.uasset, FlushAsyncLoading=0.011586ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.064228ms, TagPackageExports=0.010259ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.015561ms, GatherLocalizableTextData=0.002321ms, MarkNames=0.014894ms, SerializeSummary=0.048667ms, SerializeNames=0.013575ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.016551ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.065885ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.004634ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.032775ms, SerializeBulkData=0.009269ms, AsyncWrite=0.044029ms, UnaccountedTime=0.060588ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_272, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/BP_Sky_Sphere.uasset, FlushAsyncLoading=0.020195ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.117533ms, TagPackageExports=82.775841ms, BeginCacheForCookedPlatformData=0.025161ms, SerializeImports=0.535011ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.034101ms, SerializeSummary=0.011589ms, SerializeNames=0.140041ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=3.166355ms, SortExportsNonSeekfree=1.692101ms, SortExportsSeekfreeConstructor=0.015229ms, SortExportsSeekfreeInner=8.354228ms, SortExportsSeekfree=0.012580ms, BuildDependencyMap=0.048004ms, SerializeImportMap=0.012252ms, SerializeExportMap=0.015888ms, SerializeDependencyMap=0.005297ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018872ms, SerializeExports=0.157919ms, SerializeBulkData=0.009932ms, AsyncWrite=0.079457ms, UnaccountedTime=0.127133ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_366, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_730EB88C4DC52E20E2729B97E16F3__113C38F36EB224851E231FFBB12DCA68B54F672C, StartTime=2015.11.29-18.05.09, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdCACF1A6249A653B7E492B8955133B394_212, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_730EB88C4DC52E20E2729B97E16F3__113C38F36EB224851E231FFBB12DCA68B54F672C, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.117198ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_273, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/OrientParticle.uasset, FlushAsyncLoading=0.013571ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.314850ms, TagPackageExports=0.048004ms, BeginCacheForCookedPlatformData=0.034429ms, SerializeImports=0.051979ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003640ms, SerializeSummary=0.009272ms, SerializeNames=0.013907ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.153285ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.047341ms, SerializeBulkData=0.008278ms, AsyncWrite=0.051316ms, UnaccountedTime=0.363845ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_274, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultParticle.uasset, FlushAsyncLoading=0.012580ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.081442ms, TagPackageExports=0.460185ms, BeginCacheForCookedPlatformData=0.007614ms, SerializeImports=0.383712ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004634ms, SerializeSummary=0.010263ms, SerializeNames=0.059262ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016224ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.894554ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016887ms, SerializeExports=0.652205ms, SerializeBulkData=0.011589ms, AsyncWrite=0.114553ms, UnaccountedTime=0.112895ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_275, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Defaultpparticle.uasset, FlushAsyncLoading=0.017878ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.085086ms, TagPackageExports=0.067871ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.124484ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.009600ms, SerializeSummary=0.007950ms, SerializeNames=0.069853ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.100974ms, SortExportsNonSeekfree=0.121173ms, SortExportsSeekfreeConstructor=0.063896ms, SortExportsSeekfreeInner=0.898525ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.015892ms, SerializeImportMap=0.005297ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.068530ms, SerializeBulkData=0.010595ms, AsyncWrite=0.062570ms, UnaccountedTime=0.082105ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_276, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cylinder.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.152621ms, TagPackageExports=0.054959ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.073832ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004634ms, SerializeSummary=0.007287ms, SerializeNames=0.033438ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.016883ms, SortExportsNonSeekfree=0.007287ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.660818ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.005629ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=2.737951ms, SerializeStringAssetReferenceMap=0.015892ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023838ms, SerializeExports=0.120837ms, SerializeBulkData=0.049993ms, AsyncWrite=0.098329ms, UnaccountedTime=0.100978ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_277, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/BasicShapeMaterial.uasset, FlushAsyncLoading=0.015557ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.090711ms, TagPackageExports=0.390664ms, BeginCacheForCookedPlatformData=0.005960ms, SerializeImports=0.379406ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004306ms, SerializeSummary=0.008278ms, SerializeNames=0.071179ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.017218ms, SortExportsNonSeekfree=0.008937ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.887599ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015888ms, SerializeExports=0.631683ms, SerializeBulkData=0.012249ms, AsyncWrite=0.091705ms, UnaccountedTime=0.102963ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_278, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/IAMBULLETHELLO.uasset, FlushAsyncLoading=0.016224ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.203941ms, TagPackageExports=6.451234ms, BeginCacheForCookedPlatformData=0.012912ms, SerializeImports=0.271145ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.023507ms, SerializeSummary=0.010926ms, SerializeNames=0.101972ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.240024ms, SortExportsNonSeekfree=0.282403ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=10.826990ms, SortExportsSeekfree=0.014901ms, BuildDependencyMap=0.032775ms, SerializeImportMap=0.010926ms, SerializeExportMap=0.008605ms, SerializeDependencyMap=0.005297ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021189ms, SerializeExports=0.322793ms, SerializeBulkData=0.012580ms, AsyncWrite=0.083100ms, UnaccountedTime=0.123490ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_279, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/BasicDummyEnemy.uasset, FlushAsyncLoading=0.019204ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.216190ms, TagPackageExports=18.104244ms, BeginCacheForCookedPlatformData=0.020526ms, SerializeImports=0.386029ms, GatherLocalizableTextData=0.004303ms, MarkNames=0.035424ms, SerializeSummary=0.010595ms, SerializeNames=0.182420ms, SerializeGatherableTextData=0.003643ms, BuildExportMap=0.763446ms, SortExportsNonSeekfree=0.644263ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=18.311165ms, SortExportsSeekfree=0.011589ms, BuildDependencyMap=0.043701ms, SerializeImportMap=0.017215ms, SerializeExportMap=0.011254ms, SerializeDependencyMap=0.004970ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.032775ms, SerializeExports=0.177454ms, SerializeBulkData=0.010926ms, AsyncWrite=0.380732ms, UnaccountedTime=0.133090ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_367, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3A83DD754C0386805A4FE8947E7950A6__1_0_13123_0, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.253271ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_368, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_367, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.134416ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_369, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_367, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.086077ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_370, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4ADBA3FF4A1CAC0900065B9508841249__1_0_13123_0, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.254262ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_371, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_370, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.149310ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_372, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_370, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.076808ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_373, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E9D35B384E9AEF1314BA65B075E73A51__1_0_13123_0, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=149502 bytes, Retrieved=true, Duration=0.328422ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_374, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_373, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063237ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_375, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_373, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.138387ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_376, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9C4CDBC84B460948026551A7DBE9ED79__1_0_13123_0, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=72019 bytes, Retrieved=true, Duration=0.229429ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_377, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_376, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.051647ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_378, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_376, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.101969ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_379, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_442238A542D14A6E9EF1909AA079E6D9__1_0_13123_0, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=6750 bytes, Retrieved=true, Duration=0.153288ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_380, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_379, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045687ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_381, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_379, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.077140ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_382, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EB045BEA46A8F29023EC00AEA655CC83__1_0_13123_0, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=1707 bytes, Retrieved=true, Duration=0.308227ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_383, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_382, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.199966ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_384, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_382, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.077803ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_385, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C989537C4CD396786DFD4FAA3E70CCB6__1_0_13123_0, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=3501 bytes, Retrieved=true, Duration=0.161231ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_386, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_385, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053637ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_387, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_385, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.079457ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_388, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2507D7A1444B3856A7A26D8E8EC5F0DD__1_0_13123_0, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=466 bytes, Retrieved=true, Duration=0.147328ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_389, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_388, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047345ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_390, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_388, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.072174ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_391, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_35AFC51B44FC51619113BB891B68B559__1_0_13123_0, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=2576 bytes, Retrieved=true, Duration=0.198644ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_392, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_391, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047345ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_393, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_391, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.122167ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_394, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E5BEA7814F73FE398AB595ADF2E45554__1_0_13123_0, StartTime=2015.11.29-18.05.09, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.155933ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_395, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_394, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045355ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_396, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_394, StartTime=2015.11.29-18.05.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.083428ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
